"performer","beat_1","beat_2","beat_3","beat_4","beat_5","beat_6","intensity_1","intensity_2","intensity_3","intensity_4","intensity_5","intensity_6"
"GGr",0.185975609756098,0.189024390243902,0.146341463414634,0.158536585365854,0.179878048780488,0.140243902439024,-0.0160295930949445,-0.0320591861898891,0.090012330456227,0.00246609124537594,-0.00739827373612817,-0.00863131935881631
"GGr",0.187683284457478,0.168927419354839,0.138990469208211,0.129032258064516,0.19941348973607,0.175953079178886,0.0258939580764489,-0.0406905055487054,0.00986436498150446,-0.00369913686806426,0.0332922318125771,-0.0234278668310726
"GGr",0.193650793650794,0.158730158730159,0.158730158730159,0.142857142857143,0.171428571428571,0.174603174603175,0.00986436498150428,-0.00246609124537611,-0.00369913686806408,0.0184956843403206,-0.00369913686806408,0
"GGr",0.203174603174603,0.146031746031746,0.146031746031746,0.161904761904762,0.133333333333333,0.20952380952381,0.0197287299630086,-0.00739827373612817,0.00123304562268797,0.00493218249075223,0.0110974106041923,-0.00123304562268797
"GGr",0.184375,0.153125,0.146875,0.1625,0.175,0.178125,0.0123304562268804,-0.0345252774352651,-0.00493218249075223,0.00493218249075223,0.0172626387176324,0.0110974106041924
"GGr",0.218501113575318,0.137343557104486,0.176133747653064,0.142253589270971,0.159990417165447,0.165777575230714,0.00246609124537611,-0.0431565967940814,0.0172626387176324,0.00863131935881631,0.0246609124537608,-0.00493218249075223
"GGr",0.178006989876275,0.140913087449781,0.155591534059134,0.152655844737263,0.173205669990356,0.19962687388719,0.0123304562268804,-0.0283600493218249,0.00863131935881631,-0.030826140567201,0.0480887792848336,-0.0419235511713934
"GGr",0.24,0.1975,0.1625,0.1375,0.135950625,0.126549375,0.0357583230579532,-0.0456226880394575,-0.0271270036991369,0.0110974106041924,0.0221948212083847,0
"GGr",0.155963302752294,0.171253822629969,0.16322629969419,0.154816513761468,0.191402140672783,0.163337920489297,-0.00739827373612834,-0.0579531442663377,-0.0863131935881628,-0.102342786683107,0.0776818742293465,-0.122071516646116
"GGr",0.181943811074919,0.153561074918567,0.156351791530945,0.194625407166124,0.150651465798046,0.162866449511401,0.092478421701603,0.0776818742293465,-0.0530209617755857,-0.0061652281134402,-0.00493218249075214,-0.0517879161528977
"GGr",0.181229773462783,0.167492718446602,0.174352750809061,0.150063915857605,0.176468446601942,0.150392394822006,0.117139334155364,0.0998766954377311,-0.1134401972873,-0.06288532675709,0.066584463625154,-0.0863131935881627
"GGr",0.177994873428033,0.173986617862444,0.155599891606814,0.137538181172169,0.172059445966734,0.182820989963806,0.0431565967940814,0.0826140567200986,-0.0567200986436497,0.0123304562268804,0.0369913686806412,-0.0209617755856967
"GGr",0.161330850915994,0.169034092063443,0.178786058913257,0.156031469597024,0.159282125213629,0.175535403296652,0.0258939580764488,0.0382244143033293,-0.0690505548705303,-0.0345252774352651,0.0431565967940814,-0.0739827373612824
"GGr",0.184563758389262,0.164455536912752,0.171114932885906,0.151006711409396,0.164429530201342,0.164429530201342,0.104808877928483,0.0258939580764489,-0.0530209617755858,0.00739827373612834,0.0135635018495684,0.0147965474722565
"GGr",0.168552325581395,0.193573920265781,0.152823920265781,0.172757475083056,0.152823920265781,0.159468438538206,0.0271270036991369,0.0135635018495684,-0.0061652281134402,0.0271270036991369,-0.0406905055487053,-0.0320591861898891
"GGr",0.193028876629192,0.170127145503695,0.130867035002842,0.160312117878482,0.157040442003411,0.188624382982378,0.0480887792848336,0.00246609124537611,0.0246609124537608,0.0443896424167694,-0.0739827373612824,-0.0493218249075216
"GGr",0.154828758965567,0.169368054498856,0.157658544046895,0.166147899290881,0.163019361561608,0.188977381636193,0.0197287299630087,-0.0468557336621456,-0.0160295930949445,-0.0184956843403206,0.0172626387176326,-0.0357583230579532
"GGr",0.140649907944849,0.221443385017652,0.198731242964559,0.124916781292009,0.165587130164706,0.148671552616226,-0.00123304562268797,0.0813810110974105,-0.0480887792848334,0.0197287299630086,0.0431565967940814,-0.124537607891492
"GGr",0.160181357118829,0.174832133833998,0.149856114714856,0.149856114714856,0.162344124274427,0.202930155343034,0.11960542540074,-0.0258939580764488,-0.0591861898890259,0.0147965474722565,0.0530209617755857,-0.0332922318125771
"GGr",0.150339855072464,0.196701449275362,0.186292028985507,0.171014492753623,0.144927536231884,0.150724637681159,0.00493218249075223,0.0653514180024661,0.0258939580764488,-0.0702836004932183,-0.0776818742293465,-0.0160295930949445
"GGr",0.155240908291433,0.161846904388941,0.168452900486449,0.168452900486449,0.168452900486449,0.177553485860278,0.0863131935881628,-0.00739827373612817,0.0394574599260171,0.00123304562268814,-0.00493218249075223,-0.0530209617755857
"GGr",0.127182125630306,0.180775786374671,0.149168932466946,0.188099325694753,0.141845393146863,0.212928436686461,-0.0197287299630086,0.0197287299630086,-0.0567200986436498,0.0406905055487054,-0.0986436498150432,0.0209617755856966
"GGr",0.168601683345798,0.187382029274547,0.186972470529577,0.147524989019077,0.14925671023422,0.16026211759678,0.0172626387176325,0.0456226880394575,-0.0900123304562268,0.0468557336621455,0.0283600493218249,0.00246609124537611
"GGr",0.156739811912226,0.147335423197492,0.190087774294671,0.167278996865204,0.16749921630094,0.171058777429467,0.0554870530209618,0.0184956843403206,0.0197287299630086,-0.145499383477189,0.00123304562268806,-0.0776818742293465
"GGr",0.163306889049942,0.148437727695772,0.144214284835308,0.147668298142294,0.189119048498026,0.207253751778658,0.192355117139334,-0.093711467324291,-0.092478421701603,0.00739827373612826,0.13810110974106,-0.143033292231813
"GGu",0.154320860125149,0.171627026324137,0.151813133995336,0.1836145284053,0.172274769492148,0.166349681657931,0.11520190023753,-0.0878859857482184,0.00475059382422793,-0.0866983372921615,0.105700712589074,-0.0902612826603326
"GGu",0.174242112811799,0.15530333431864,0.178208137332245,0.155125196001088,0.15530333431864,0.181817885217586,0.0985748218527316,0.0237529691211401,-0.0486935866983372,-0.0760095011876484,0.0807600950118765,-0.0178147268408551
"GGu",0.154676546533093,0.151079417543951,0.185153307096909,0.170961843167655,0.179855829796621,0.158273055861771,0.0855106888361044,0.0178147268408551,-0.0736342042755343,-0.129453681710214,0.128266033254157,-0.155581947743468
"GGu",0.164751392811436,0.168582160529232,0.179328638816818,0.150173486784049,0.168582160529232,0.168582160529232,0.16270783847981,0.0439429928741091,-0.0581947743467932,-0.0676959619952494,0.0748218527315914,-0.0237529691211401
"GGu",0.142553250269359,0.174627117655545,0.171063286398811,0.163935623885343,0.167499455142077,0.180321266648863,0.0736342042755345,0.0296912114014252,-0.0332541567695962,-0.0843230403800476,0.0676959619952494,-0.0700712589073633
"GGu",0.173852427614042,0.195769212091126,0.156615909262597,0.137038920604772,0.160531306994162,0.176192223433301,0.0368171021377671,0.0534441805225653,-0.0403800475059383,-0.0593824228028504,0.0522565320665084,0.0225653206650832
"GGu",0.149425484604017,0.198410273096945,0.161742799004424,0.157088329968326,0.157088329968326,0.176244783357963,0.00950118764845602,0.0617577197149644,-0.0498812351543943,0.0237529691211401,-0.0047505938242281,-0.0795724465558195
"GGu",0.150000198767904,0.200255350500696,0.153590609674166,0.161538675596204,0.157692516653438,0.176922648807591,0.10332541567696,-0.00712589073634198,-0.0605700712589075,-0.0617577197149642,0.0736342042755343,-0.0522565320665082
"GGu",0.174242226508565,0.143939769633727,0.177823265792984,0.155510285047595,0.177527020925067,0.170957432092063,0.0760095011876483,-0.0356294536817102,0.0510688836104514,-0.106888361045131,0.146080760095012,-0.146080760095012
"GGu",0.186311620208409,0.197718494200933,0.163498527226174,0.114068739925238,0.167300163554202,0.171102454885044,0.0961995249406175,0.0106888361045131,-0.0593824228028504,-0.0285035629453682,-0.0201900237529692,-0.0178147268408551
"GGu",0.164793787594415,0.157303776748771,0.164793787594415,0.164793787594415,0.18534954136668,0.162965319101302,0.0831353919239905,-0.0463182897862232,0.0629453681710213,-0.0593824228028504,0.128266033254157,-0.155581947743468
"GGu",0.169172613392551,0.172932019192722,0.161654449407335,0.154135637806994,0.180450830793063,0.161654449407335,0.106888361045131,-0.00950118764845619,-0.0178147268408551,-0.122327790973872,0.188836104513064,-0.0570071258907363
"GGu",0.15328515338889,0.167883110718518,0.171532757227778,0.1605838177,0.171532757227778,0.175182403737037,-0.0130641330166272,0.00593824228028504,0.00831353919239908,-0.0760095011876485,0.0961995249406177,-0.0950118764845606
"GGu",0.179372227124914,0.175013599932303,0.164912174659397,0.164912174659397,0.147368866430532,0.168420957193458,0.0249406175771971,0.0047505938242281,-0.0190023752969122,-0.0320665083135391,0.00950118764845602,-0.0296912114014252
"GGu",0.168877539476023,0.167001438430333,0.170710325990335,0.153910752670793,0.168877539476023,0.170622403956492,0.0724465558194774,-0.0498812351543943,-0.0249406175771971,-0.0973871733966746,0.178147268408551,-0.0985748218527316
"GGu",0.178014203120463,0.149045838514036,0.15712032988225,0.186890992434833,0.138299810886913,0.190628825161506,0.114014251781473,0.0439429928741093,-0.0748218527315914,-0.00237529691211405,0.0546318289786224,0.022565320665083
"GGu",0.179487001510007,0.175823988601436,0.113553400165703,0.197802066052862,0.15102718958884,0.182306354081152,-0.0154394299287411,0.0249406175771971,-0.0736342042755343,-0.0665083135391925,0.108076009501188,-0.0973871733966746
"GGu",0.176244899683322,0.172309191064364,0.168686992690921,0.160919858860988,0.141762732806108,0.180076324894298,0.142517814726841,0.0201900237529692,-0.111638954869359,-0.0261282660332542,0.0807600950118764,0.0285035629453682
"GGu",0.160448745653004,0.175035052364967,0.153156220475607,0.182328205720948,0.166360534303576,0.162671241481898,-0.00712589073634198,-0.00356294536817116,-0.0308788598574821,-0.0475059382422803,0.0926365795724465,-0.0641330166270783
"GGu",0.168012224526971,0.149955776905015,0.188888552535984,0.15696961241616,0.145166257778527,0.191007575837343,0.022565320665083,-0.00356294536817099,-0.0475059382422803,0.0570071258907363,0.0213776722090261,-0.0475059382422803
"GGu",0.179372250789606,0.162935459356243,0.150000298152054,0.173076604538404,0.150000298152054,0.184615089011639,0.0558194774346794,-0.0320665083135392,-0.020190023752969,-0.0154394299287412,0.0522565320665084,-0.0522565320665084
"GGu",0.159495447218142,0.198632873450355,0.153410495084798,0.173076604538404,0.13461565218774,0.180768927520561,0.114014251781473,-0.00712589073634214,-0.0890736342042755,-0.0866983372921615,0.161520190023753,-0.0760095011876485
"GGu",0.152672056871327,0.171755406477845,0.165538721302486,0.166522344890253,0.179389009321412,0.164122461136677,0.0997624703087887,-0.0724465558194775,0.0403800475059383,-0.157957244655582,0.1270783847981,-0.114014251781473
"GGu",0.204881699346405,0.147970588235294,0.166940522875817,0.151764705882353,0.155558823529412,0.172883660130719,0.0391923990498812,-0.00712589073634198,0.00356294536817099,-0.0641330166270784,0.0724465558194775,0.013064133016627
"GGu",0.1608574154944,0.162906401105997,0.167367060180755,0.168732827533227,0.171646375329731,0.168489920355889,0.1270783847981,-0.0748218527315914,-0.00118764845605711,-0.0973871733966745,0.11520190023753,-0.0831353919239905
"GGu",0.184210236593234,0.169172613392551,0.161654449407335,0.150376232006823,0.150376232006823,0.184210236593234,-0.0118764845605701,0.0451306413301664,-0.0237529691211401,-0.0581947743467934,0.0831353919239905,0.00118764845605694
"GGu",0.179262853440754,0.164939850628332,0.155797295930914,0.148550910073662,0.155797295930914,0.195651793995424,0.00593824228028504,0.0130641330166272,-0.0558194774346794,-0.0676959619952494,0.0475059382422803,-0.0320665083135392
"GGu",0.172807523457512,0.178513948974359,0.155472708991839,0.189027343708365,0.146328927438332,0.157849547429592,0.00118764845605711,0.00356294536817099,-0.0213776722090261,-0.0641330166270784,0.0463182897862233,0.0665083135391923
"GGu",0.142572973809731,0.197581245948587,0.159246251737472,0.156130896519252,0.172161108369857,0.172307523615102,0.141330166270784,-0.0249406175771973,-0.026128266033254,-0.131828978622328,0.0950118764845606,-0.0985748218527316
"GGu",0.164404267931239,0.171528024764539,0.150245669498782,0.170154119739182,0.164732266350524,0.178935651715735,0.129453681710214,-0.0142517814726841,-0.0629453681710213,-0.0225653206650832,0.104513064133017,-0.0843230403800474
"GGu",0.14417816794009,0.176796512818956,0.176179402161405,0.176179402161405,0.161225849854954,0.165440665063191,0.0368171021377671,0.0783847980997626,-0.00356294536817116,-0.146080760095012,0.168646080760095,-0.160332541567696
"GGu",0.170388701110575,0.176134584874324,0.146310111906442,0.165561442420448,0.150160378009243,0.191444781678968,0.0771971496437055,0.108076009501188,-0.0391923990498812,-0.0950118764845606,0.0676959619952494,0.0166270783847982
"GGu",0.162815352005687,0.166237196976653,0.166965358394757,0.164780874140445,0.169382289239328,0.169818929243129,-0.0320665083135392,0.109263657957245,-0.11520190023753,-0.110451306413302,0.0617577197149643,-0.0581947743467932
"GGu",0.170542423445235,0.170542423445235,0.17441840278937,0.155039173765395,0.147287215077126,0.18217036147764,0.0403800475059381,0.10332541567696,-0.0261282660332542,-0.0237529691211401,0.0213776722090263,-0.0617577197149644
"GGu",0.154981845365229,0.180811517259616,0.171528879599683,0.149504307276093,0.156148929029108,0.187024521470271,0.0308788598574821,0.0403800475059383,-0.0368171021377673,-0.114014251781473,0.0926365795724465,-0.0617577197149644
"GGu",0.16465886236953,0.184989653690945,0.14834344903258,0.160642792555639,0.15813214357121,0.183233098780097,0.0819477434679336,0.0356294536817102,-0.0142517814726841,0.0629453681710213,-0.0712589073634204,-0.010688836104513
"GGu",0.131250211967397,0.168749734199614,0.142163235621074,0.160778683428106,0.149658402764432,0.247399732019378,-0.0047505938242281,0.00118764845605711,-0.0296912114014252,-0.117577197149644,0.0831353919239905,-0.109263657957245
"GGu",0.125000192260662,0.120535899679924,0.169643118068042,0.209820982252034,0.178571703229518,0.19642810450982,0.16270783847981,0.0225653206650832,-0.0142517814726841,0.0451306413301662,-0.0178147268408551,-0.0106888361045131
"GGu",0.169960590032846,0.162055446310388,0.169960590032846,0.158102874449159,0.158102874449159,0.181817624725601,0.0344418052256533,0.00356294536817099,-0.00950118764845602,0.00712589073634198,-0.016627078384798,0
"GGu",0.172691001997312,0.184738519609559,0.144578513300075,0.175342092355077,0.162007080182339,0.160642792555639,-0.0047505938242281,0.0154394299287411,-0.013064133016627,-0.0308788598574821,-0.0118764845605701,-0.00831353919239908
"GGu",0.159851505850303,0.156134028970064,0.153171574525966,0.147943412381215,0.157759984835512,0.22513949343694,0.0629453681710213,-0.0154394299287411,0.00237529691211405,-0.0249406175771973,-0.00118764845605694,0.0154394299287411
"GGu",0.159383702991325,0.159383702991325,0.15507603534291,0.166837711867866,0.161166877041133,0.198151969765442,0.0237529691211401,-0.013064133016627,0,0.0653206650831354,-0.0166270783847982,-0.00237529691211405
"GGu",0.158681912257418,0.160170187038685,0.161537808808731,0.173263690470666,0.196262673538143,0.150083727886358,-0.0296912114014252,0.0047505938242281,-0.0178147268408551,0.0178147268408551,0.0320665083135392,-0.0332541567695963
"GGu",0.171548117154812,0.163179916317992,0.154811715481172,0.163179916317992,0.179916317991632,0.167364016736402,0.0308788598574823,0.0178147268408551,-0.0926365795724465,0.0154394299287411,0.0866983372921615,-0.0890736342042755
"GGu",0.157178196583464,0.168492286327917,0.141762732806108,0.16858204926137,0.157088433650012,0.206896301371129,-0.00356294536817099,0.0427553444180522,-0.0403800475059381,0.00712589073634198,0.0510688836104513,-0.00237529691211405
"GGu",0.178252825912186,0.163175759353634,0.143361510584804,0.161826627571826,0.1726992460083,0.180684030569251,-0.00712589073634198,-0.0308788598574821,-0.0308788598574823,0.0237529691211401,0.0878859857482186,-0.0581947743467934
"GGu",0.173298698803118,0.169361480180081,0.166700065883386,0.148026243548918,0.183258070714835,0.159355440869661,0.0700712589073635,-0.0451306413301662,0.00593824228028504,-0.0653206650831354,0.0605700712589073,-0.0332541567695962
"GGu",0.175298479395382,0.159362877920623,0.143426590128561,0.180309968347046,0.154351388968959,0.187250695239429,0.0475059382422803,-0.0154394299287411,-0.0391923990498814,0.0546318289786224,0.0332541567695962,-0.0415676959619952
"GGu",0.156134128957146,0.162203770375693,0.140363819865236,0.156365951091933,0.191624048536639,0.193308281173353,-0.00950118764845602,-0.0178147268408551,-0.0130641330166272,-0.0320665083135391,0.0760095011876483,-0.0950118764845606
"GGu",0.250546542022238,0.198606253973607,0.102836762952955,0.0878408907594799,0.175383966300164,0.184785583991556,0.10332541567696,-0.00831353919239908,-0.0641330166270783,0.00237529691211388,0.0641330166270784,0.00237529691211405
"GGu",0.172357728041091,0.170069544580114,0.139644391308197,0.179282674388199,0.175298599705844,0.163347061976554,0.00237529691211405,0.014251781472684,-0.0415676959619952,-0.0593824228028504,0.116389548693587,-0.0403800475059383
"GGu",0.185483562870362,0.176993922773588,0.133489900579104,0.165322925154049,0.173827846880846,0.16488184174205,0.00118764845605694,0.0047505938242281,-0.0249406175771971,0.019002375296912,0.0391923990498812,-0.0285035629453681
"GGu",0.179999807062345,0.156000429975345,0.171687639449135,0.149937364168446,0.150374919207357,0.191999840137372,-0.00356294536817116,0.0308788598574823,-0.0296912114014252,-0.0154394299287411,0.0593824228028504,-0.0391923990498814
"GGu",0.166666900088794,0.166666900088794,0.157678981084405,0.151263840765027,0.146341668370648,0.211381709602333,0.0047505938242281,0.0154394299287411,0.00356294536817099,-0.0439429928741091,0.0688836104513064,-0.00950118764845602
"GGu",0.133047308667095,0.175965795333899,0.158798400667177,0.18025764400058,0.174138155384884,0.177792695946366,-0.0498812351543943,0.0142517814726841,-0.0190023752969122,-0.00475059382422793,0.0415676959619952,-0.00118764845605711
"GGu",0.165992134369902,0.141700602510892,0.170040723013071,0.178137202868116,0.149955399268953,0.194173937969066,-0.013064133016627,-0.00831353919239908,0.0118764845605701,0.0106888361045131,-0.00831353919239908,-0.00237529691211405
"GGu",0.162348450494396,0.157809625359681,0.166301027738173,0.165714779847235,0.166008244238634,0.181817872321882,0.0154394299287411,-0.00950118764845602,0.0118764845605701,0.00831353919239908,-0.00712589073634214,-0.016627078384798
"GGu",0.152073424874287,0.167280112437406,0.152073424874287,0.182487454924834,0.159677096118002,0.186408486771184,-0.0047505938242281,-0.013064133016627,0.00831353919239908,-0.00593824228028504,-0.00356294536817116,-0.0391923990498812
"GGu",0.150983667006485,0.179398303798017,0.159907164392773,0.149958013268427,0.1836986127336,0.176054238800698,-0.0118764845605701,-0.102137767220903,0.0118764845605701,-0.100950118764846,0.142517814726841,-0.119952494061758
"GGu",0.178706803439808,0.155893740342815,0.15209145399299,0.179851091855509,0.14714553422942,0.186311376139458,0.0593824228028503,0.0676959619952494,-0.0427553444180522,0.0118764845605701,-0.0261282660332542,0.00831353919239908
"GGu",0.174651106895018,0.154850879839629,0.162939088812408,0.159793425621462,0.163605808322296,0.184159690509187,0.0629453681710213,0.0237529691211401,-0.0522565320665084,-0.0380047505938241,0.00593824228028504,-0.0285035629453682
"GGu",0.156107385312484,0.166298143399473,0.167110642611203,0.159825365774002,0.169413387517649,0.18124507538519,0.0463182897862233,0.0403800475059381,-0.0546318289786223,0.010688836104513,0.0320665083135392,-0.0285035629453681
"GGu",0.148289264772924,0.174904631652859,0.177459795953657,0.149536389312457,0.176776628466928,0.173033289841175,0.0653206650831354,0.0320665083135391,-0.0403800475059381,-0.0213776722090261,0.0118764845605701,-0.0807600950118766
"GGu",0.160784530961519,0.18293517479546,0.146476359428295,0.1686276788133,0.149019809183846,0.19215644681758,0.0498812351543943,0.0296912114014252,-0.0724465558194774,0.0961995249406175,-0.0391923990498812,0.0261282660332542
"GGu",0.170040841604874,0.176271697102589,0.135469148407903,0.178137327106662,0.145749292804178,0.194331692973793,-0.0273159144893111,0.013064133016627,-0.0308788598574821,0.114014251781473,-0.0700712589073635,-0.013064133016627
"GGu",0.186991431540558,0.158536807401536,0.146341668370648,0.166666900088794,0.162601853745165,0.1788613388533,-0.0178147268408551,0.0546318289786223,-0.0320665083135391,0.109263657957245,-0.0855106888361044,-0.0344418052256533
"GGu",0.162790915063752,0.166666889231936,0.151162992559198,0.178294144040681,0.155038966727382,0.18604609237705,0.0605700712589073,-0.014251781472684,-0.0700712589073635,-0.0142517814726841,-0.00712589073634198,-0.00831353919239908
"GGu",0.144486881293341,0.192535204717586,0.180979660224286,0.162606855381463,0.144486881293341,0.174904517089984,-0.0047505938242281,0.0914489311163896,-0.0296912114014252,-0.013064133016627,-0.0249406175771973,0.0831353919239905
"GGu",0.152941486429521,0.170312618221516,0.15125598538647,0.182658997805809,0.158517488677757,0.184313423478928,-0.0332541567695962,0.0047505938242281,-0.0225653206650832,-0.0356294536817102,-0.019002375296912,-0.0154394299287411
"GGu",0.16342434359799,0.206225287103613,0.167315399397942,0.163211190153651,0.132508380348861,0.167315399397942,0.013064133016627,0.112826603325416,-0.0308788598574821,0.014251781472684,-0.0558194774346792,-0.0878859857482186
"GGu",0.189077960619426,0.160906805704083,0.154166832739637,0.154672144935427,0.173789564492496,0.167386691508931,0.0902612826603325,0.00118764845605711,0.013064133016627,0.0486935866983374,-0.0273159144893113,0.0213776722090263
"GGu",0.157911584772236,0.16392768534903,0.158420461738194,0.148093097423868,0.172413588269033,0.199233582447639,-0.0249406175771973,0.00118764845605711,-0.0130641330166272,-0.0273159144893111,-0.00831353919239908,-0.0213776722090261
"GGu",0.156326108040466,0.150334697889085,0.162807696415464,0.232942075626968,0.148416582346546,0.149172839681471,0.0285035629453682,0,-0.0926365795724466,-0.128266033254157,0.24228028503563,-0.0249406175771973
"GGu",0.153434462323128,0.169880828855059,0.165461920469974,0.15911167551997,0.168563803152086,0.183547309679784,0.0831353919239905,-0.00593824228028504,-0.020190023752969,-0.108076009501188,0.0688836104513064,-0.102137767220903
"GGu",0.147059102939472,0.152185904999313,0.156637577844108,0.154412058086446,0.198529155638817,0.191176200491844,0.141330166270784,-0.108076009501188,-0.0771971496437055,-0.0118764845605701,0.133016627078385,-0.159144893111639
"GGu",0.153927842712975,0.160096846959221,0.173780418952383,0.201219515397564,0.155487687988929,0.155487687988929,0.105700712589074,-0.0249406175771972,-0.110451306413302,-0.109263657957245,0.184085510688836,0.121140142517815
"GGu",0.19590642243887,0.163480170553139,0.164005530636351,0.178362518605454,0.13742674299415,0.160818614772038,-0.00356294536817099,-0.0605700712589073,-0.0712589073634204,-0.119952494061758,0.194774346793349,0.104513064133017
"GGu",0.148648606704239,0.153153121694846,0.171171181657274,0.200450529096218,0.166666666666667,0.159909894180756,-0.0522565320665082,-0.0688836104513065,-0.0890736342042755,-0.137767220902613,0.1270783847981,0.0712589073634204
"GGu",0.197802066052862,0.164834949875723,0.168497962784294,0.157509555068556,0.150183529251414,0.161171936967152,0.0676959619952494,0.00831353919239891,0.00831353919239908,0.00950118764845602,0.0391923990498814,0.0308788598574821
"GGu",0.164071903345756,0.176076475202914,0.144063134645054,0.160070149605615,0.168073657085896,0.187644680114765,-0.0273159144893111,0.0700712589073633,-0.0320665083135391,0.0368171021377671,-0.0142517814726841,0.0106888361045131
"GGu",0.160212186991021,0.147475180868451,0.184343270395158,0.159764779274155,0.157812133923102,0.190392448548113,-0.0142517814726841,0.0047505938242281,0,0.016627078384798,-0.0344418052256531,-0.0178147268408551
"GGu",0.144862974201394,0.176184023897315,0.144862974201394,0.168354267315133,0.164439051796177,0.201296708588587,0.0712589073634204,-0.0190023752969122,-0.00950118764845602,0.00593824228028504,-0.0225653206650832,-0.0178147268408551
"GGu",0.156226438331349,0.170417320337018,0.162104280320578,0.174573840345238,0.174573840345238,0.162104280320578,-0.00950118764845602,0.0368171021377673,0.00237529691211388,0.0368171021377673,0.00593824228028504,0.016627078384798
"GGu",0.149596092515217,0.154586558949271,0.182257152794471,0.149269246111412,0.143758707443648,0.22053224218598,-0.0486935866983372,0.0510688836104513,-0.00712589073634198,0.00118764845605694,-0.0273159144893111,-0.0047505938242281
"GGu",0.177325468573074,0.167783443558452,0.152914797900945,0.17156648130508,0.156496972412286,0.173912836250163,-0.0391923990498812,0.0201900237529692,-0.00237529691211405,0.00237529691211405,-0.0273159144893111,-0.0273159144893111
"GGu",0.169291453397799,0.157480421765395,0.157480421765395,0.165354442853665,0.18304013173556,0.167353128482186,-0.0273159144893113,0.00950118764845619,-0.0273159144893113,0.0463182897862233,-0.0285035629453682,-0.00356294536817099
"GGu",0.169355073983876,0.137096964653614,0.170662347062248,0.159982578953876,0.157258282985028,0.205644752361357,0.0795724465558195,0.0201900237529692,-0.0296912114014252,0.00831353919239908,0.0391923990498812,-0.00712589073634214
"GGu",0.163398595230767,0.16972648803098,0.156874893769495,0.137044242421458,0.192955941328605,0.179999839218695,-0.0178147268408551,-0.0308788598574821,-0.108076009501188,-0.0558194774346794,0.008313539192399,0.125890736342043
"GGu",0.187013041635961,0.150649307648286,0.150649307648286,0.153246717218834,0.179220812924316,0.179220812924316,-0.0676959619952494,-0.0676959619952494,-0.109263657957245,-0.116389548693587,0.130641330166271,0.0997624703087886
"GGu",0.201520521538757,0.148289167643165,0.167299944390334,0.163498313042464,0.163498313042464,0.155893740342815,0.0558194774346794,0.0368171021377671,0.00712589073634214,0.010688836104513,0.0225653206650832,0.00593824228028504
"GGu",0.160784639579753,0.179932471870035,0.155315374471719,0.147104721294465,0.174463882313521,0.182398910470508,-0.0118764845605701,0.0961995249406175,-0.0534441805225653,0.00831353919239908,0,0.00237529691211405
"GGu",0.16465886236953,0.148594583113966,0.166791772487743,0.170557400049673,0.156626722741748,0.192770659237341,-0.0154394299287411,-0.00712589073634214,0.0166270783847982,0.00356294536817099,-0.0273159144893111,-0.00118764845605711
"GGu",0.154471869229363,0.161061380492106,0.175939950715218,0.154868220278748,0.182926513294216,0.170732065990349,0.0593824228028504,0.00950118764845619,-0.0391923990498814,0.0166270783847982,-0.00831353919239908,0.0118764845605701
"GGu",0.168032905517365,0.159836178418957,0.173091436926503,0.155961618701811,0.170946591368797,0.172131269066569,-0.0403800475059381,0.0308788598574821,-0.00356294536817099,0.0285035629453681,0.00593824228028504,0.0237529691211401
"GGu",0.162507118071914,0.158543529826258,0.150616353334945,0.169040722882024,0.155972830473132,0.203319445411728,-0.0451306413301662,0.0522565320665084,-0.0249406175771973,0,-0.013064133016627,0
"GGu",0.164430293683565,0.165573852047162,0.173018921115036,0.169679783758685,0.161723297348391,0.165573852047162,-0.0308788598574821,0.00831353919239891,-0.00712589073634198,-0.0047505938242281,-0.0249406175771971,-0.0213776722090261
"GGu",0.153394850724678,0.149461649424045,0.18702660144983,0.172338584603126,0.15416251947121,0.183615794327111,-0.0201900237529692,0.0201900237529692,-0.0118764845605701,0.0154394299287411,-0.00950118764845602,0.00237529691211405
"GGu",0.169480465471994,0.142048885513878,0.157734796729605,0.164037020833178,0.182483198013582,0.184215633437762,0.0534441805225653,0.0285035629453681,-0.0285035629453681,0.00831353919239891,0.00950118764845619,-0.00831353919239908
"GGu",0.16871157377439,0.16710622613842,0.158383027068444,0.183713489306049,0.159473162740928,0.162612520971769,-0.0332541567695962,-0.0665083135391925,-0.0617577197149644,-0.112826603325416,0.112826603325416,0.0736342042755345
"GGu",0.177664798068661,0.149393183027129,0.158087073939196,0.177562911739433,0.159144809525758,0.178147223699824,-0.0760095011876483,-0.0926365795724466,-0.11520190023753,-0.0380047505938242,0.1270783847981,0.0748218527315915
"GGu",0.208955525495828,0.153666465847476,0.172597779369175,0.146635899651029,0.164964755600519,0.153179574035973,0.00950118764845602,0.0546318289786223,0.0142517814726841,0.0308788598574823,-0.00950118764845619,0.0676959619952494
"GGu",0.183562170448769,0.139961115215095,0.167934585692194,0.158640680075198,0.171062915528397,0.178838533040347,-0.0154394299287411,0.0843230403800474,-0.0724465558194774,0.019002375296912,-0.020190023752969,0.026128266033254
"GGu",0.170051396937945,0.178148385031348,0.149807183016761,0.157904868585235,0.157904868585235,0.186183297843477,0.00356294536817116,0.00118764845605694,0,-0.00356294536817099,-0.0190023752969122,-0.00237529691211388
