"performer","beat_1","beat_2","beat_3","beat_4","beat_5","beat_6","beat_7","beat_8","intensity_1","intensity_2","intensity_3","intensity_4","intensity_5","intensity_6","intensity_7","intensity_8","bar"
"GG",0.129508206906329,0.116393423178827,0.119877143507476,0.111808473325083,0.114638854890736,0.115336813288292,0.141182171801408,0.15125491310185,-0.0317460317460317,0.0525030525030525,0.0293040293040294,-0.00610500610500611,0.0158730158730158,0.0195360195360195,-0.0634920634920635,0.00732600732600743,"60"
"GG",0.127880485926399,0.10541047201095,0.115167024026105,0.111266960638658,0.142237440580416,0.12370641340166,0.130945734808898,0.143385468606914,0.028083028083028,0.0268620268620269,-0.0354090354090355,0.0183150183150183,-0.0586080586080586,-0.0158730158730158,-0.0549450549450549,0.0463980463980464,"61"
"GG",0.123615645208957,0.105134446975466,0.1161485712039,0.10462212423973,0.148224948889915,0.112227678526335,0.131142455806055,0.158884129149643,-0.0463980463980464,0.0207570207570207,0.00854700854700858,0.0366300366300365,-0.0598290598290597,0.0183150183150183,0.00610500610500611,0.0170940170940171,"62"
"GG",0.147217221862519,0.114901333079316,0.12387785717014,0.125673192915707,0.129263864406843,0.114901333079316,0.113105997333749,0.13105920015241,-0.0146520146520147,-0.0378510378510379,-0.00854700854700849,0.0793650793650793,0.0207570207570208,-0.0463980463980464,-0.00366300366300363,0.0512820512820513,"63"
"GG",0.152326971951389,0.122351092833048,0.133893812670394,0.110741278129476,0.12446356453029,0.128755417956656,0.113733930964373,0.113733930964373,0.148962148962149,-0.125763125763126,0.106227106227106,-0.0549450549450549,-0.0671550671550672,0.00854700854700858,0.0695970695970696,-0.0280830280830282,"64"
"GG",0.107890840329424,0.11188680375242,0.107890840329424,0.113884785463917,0.11188680375242,0.127870657444401,0.147819153915838,0.170870115012157,0.117216117216117,-0.0720390720390721,0.037851037851038,-0.032967032967033,0.0402930402930403,-0.0317460317460317,0.0378510378510378,-0.0207570207570208,"65"
"GG",0.124134248940883,0.104268586865694,0.111381183514059,0.146414712380306,0.124774238040351,0.121476410221473,0.118084036978384,0.14946658305885,-0.05006105006105,-0.0341880341880341,0.05006105006105,-0.0244200244200244,0.0476190476190477,-0.0500610500610502,-0.00122100122100115,-0.0488400488400488,"66"
"GG",0.121212882124186,0.103039094491231,0.112453063431971,0.107313992119292,0.10712701846558,0.130580236421232,0.136419943856396,0.181853769090113,-0.00488400488400495,-0.0390720390720391,0.0293040293040294,-0.0158730158730158,0.028083028083028,-0.0659340659340659,0.0122100122100122,-0.0256410256410257,"67"
"GG",0.120546703879451,0.119970929755143,0.119995909409146,0.114913722897248,0.108154035311294,0.10397318648057,0.134591755858522,0.177853756408627,-0.123321123321123,0.0659340659340659,0.146520146520146,-0.0781440781440781,0.0463980463980464,-0.0549450549450549,0.0634920634920635,-0.0842490842490843,"68"
"GG",0.135890745228957,0.0856845841999479,0.12243634924828,0.144827978683684,0.105503959222298,0.109863468065709,0.125557699901986,0.170235215449138,-0.00122100122100124,-0.125763125763126,0.0305250305250305,-0.00610500610500611,0.130647130647131,-0.0622710622710622,-0.021978021978022,-0.0647130647130647,"69"
"GG",0.133485426027292,0.0924820142647118,0.0830797738223354,0.0892048812464031,0.0960128143256177,0.109855357095236,0.159924220331387,0.235955512887017,0.0964590964590964,-0.0732600732600732,0.11965811965812,-0.00122100122100115,0.0683760683760683,-0.0366300366300366,-0.0488400488400488,0.0415140415140416,"70"
"GGu",0.132841265237564,0.1230013159146,0.127921375331627,0.125461260867568,0.121771173927024,0.121771173927024,0.119357335990815,0.127875098803777,0,0,-0.0574572127139364,0.0427872860635696,0.0941320293398533,-0.0660146699266503,-0.00733496332518348,0.0525672371638141,"1"
"GGu",0.130162749791556,0.115143951067779,0.126408006990317,0.136420539472835,0.133917320111616,0.125156483550297,0.116395474507799,0.116395474507799,0.0501222493887532,-0.101466992665037,-0.0232273838630808,-0.0647921760391198,-0.0990220048899756,0.0623471882640587,0.0305623471882641,-0.00244498777506116,"2"
"GGu",0.12060309250596,0.123115573974418,0.118090437906198,0.135678327579314,0.128140710042637,0.124371814708647,0.11557795643774,0.134422086845085,-0.00488997555012223,-0.028117359413203,0.146699266503667,-0.0867970660146699,0.0354523227383862,-0.089242053789731,0.163814180929095,-0.0342298288508557,"3"
"GGu",0.119726373838945,0.124287386039516,0.122006801368822,0.125427599804454,0.118586160074007,0.117445789168252,0.123147015133761,0.149372874572243,0.011002444987775,-0.0232273838630806,-0.0342298288508559,0.0207823960880196,-0.143031784841076,0.136919315403423,-0.0855745721271394,0.00611246943765281,"4"
"GGu",0.131105376600077,0.128534766299781,0.116966488537827,0.122107886275293,0.118251970824848,0.128534766299781,0.128534766299781,0.125963978862611,0.0171149144254279,0.0709046454767726,-0.0256723716381417,-0.00488997555012232,0.0134474327628361,0.00977995110024464,-0.0488997555012226,-0.0256723716381418,"5"
"GGu",0.129366187264555,0.120310497105581,0.111254806946606,0.122897735275188,0.117723080653299,0.129366187264555,0.128072389897077,0.141009115593138,0.0293398533007336,-0.0110024449877751,0.0574572127139365,-0.0073349633251833,0.041564792176039,0.0305623471882641,-0.0427872860635697,-0.100244498777506,"6"
"GGu",0.132243660145593,0.124381045152903,0.122733638276272,0.124128292843631,0.121338983708912,0.118549482367115,0.122733638276272,0.133891259229303,0.0452322738386308,-0.0330073349633251,0.058679706601467,0.0366748166259169,0.0146699266503666,0.056234718826406,-0.0452322738386308,0.0452322738386308,"7"
"GGu",0.121678382332249,0.125874049045817,0.124475493474628,0.121678382332249,0.123076937903439,0.13566432353355,0.123076937903439,0.124475493474628,-0.0232273838630808,-0.0464547677261613,0.0696821515892421,-0.0183374083129584,0.0195599022004889,-0.0158924205378973,0.0317848410757946,-0.0146699266503666,"8"
"GGu",0.119331823096752,0.140811498628864,0.15274461515691,0.121718380620732,0.110978542854676,0.116945101118699,0.108591820876622,0.128878217646744,-0.0440097799511004,-0.0513447432762837,0.0513447432762837,-0.0843520782396087,-0.0293398533007336,0.0696821515892421,-0.00122249388753067,0.0452322738386308,"9"
"GGu",0.128170952254872,0.12683569825578,0.115846210092106,0.121803978383494,0.123093233553901,0.130578346952973,0.133511416265296,0.120160164241578,0.00733496332518348,0.0220048899755501,-0.0110024449877751,-0.00366748166259165,0.0305623471882641,-0.0574572127139365,0.0195599022004891,-0.039119804400978,"10"
"GGu",0.0955951149022965,0.0927834558878612,0.104029962786752,0.125585799966005,0.108715975038244,0.144329848971973,0.15276521349183,0.176194628955038,-0.0268948655256724,-0.00244498777506116,-0.0268948655256724,0.0317848410757947,-0.116136919315403,0.0550122249388753,0.00611246943765281,-0.155256723716381,"11"
"GGu",0.137546398569346,0.12887241059438,0.119141006567182,0.127451251617204,0.114776945324486,0.113228049395265,0.123915772849545,0.135068165082592,0.135696821515892,0.00366748166259165,0.0794621026894866,0.0305623471882641,-0.0415647921760392,-0.0122249388753056,0.0415647921760392,-0.0403422982885087,"12"
"GGu",0.124371793175996,0.104271425514425,0.130653342022215,0.124371793175996,0.116834176944316,0.134422063572418,0.120603071625793,0.144472333968841,-0.00366748166259165,0.00977995110024446,-0.00977995110024446,-0.0232273838630807,-0.0146699266503667,0.0513447432762837,-0.0611246943765282,-0.0317848410757946,"13"
"GGu",0.132478660163958,0.121082625277367,0.132710114515918,0.127973643650995,0.12250708055966,0.123896002985545,0.123967265012485,0.115384607834072,0.0770171149144254,0.00122249388753067,-0.0232273838630808,0.0806845965770172,0.0220048899755501,-0.0171149144254279,-0.0440097799511002,0.0574572127139365,"14"
"GGu",0.110691856824786,0.115723312741779,0.106918221549782,0.123270409942746,0.110691856824786,0.133333321776731,0.137106957051735,0.162264063287655,0,0.00122249388753049,-0.0635696821515893,0.0537897310513448,-0.0378973105134475,-0.0782396088019559,-0.00977995110024455,-0.0244498777506112,"15"
"GGu",0.12885601665665,0.121485969517607,0.119015147687502,0.124486926475612,0.126047356224412,0.12155874055579,0.134062916406815,0.124486926475612,0.0941320293398532,-0.041564792176039,0.0256723716381417,-0.0880195599022004,0.0880195599022004,-0.106356968215159,0.0244498777506112,0.0757946210268948,"16"
"GGu",0.128041862560447,0.122658491080986,0.123249308911062,0.127450851715727,0.123249308911062,0.128851558998594,0.130252073266815,0.116246544555308,0.0171149144254279,-0.100244498777506,0.111246943765281,-0.050122249388753,-0.0146699266503668,0.0513447432762837,-0.0488997555012225,0.0415647921760392,"17"
"GGu",0.128498745134921,0.113231541455433,0.122137454101955,0.11195931831563,0.123409677241759,0.122137454101955,0.125954123521365,0.152671686126982,0,-0.058679706601467,-0.0354523227383863,-0.0134474327628362,0.0880195599022004,-0.069682151589242,-0.0171149144254279,-0.0342298288508558,"18"
"GGu",0.155509487427303,0.13477491087499,0.119668276819594,0.116113726663927,0.127962009469548,0.120853072443166,0.120853072443166,0.104265443858306,0.110024449877751,-0.189486552567237,0.112469437652812,-0.165036674816626,-0.0757946210268949,-0.0403422982885085,0.380195599022005,0.0770171149144254,"19"
"GGu",0.132051229499507,0.114102565008629,0.0948717142320028,0.129487210293392,0.13076921989645,0.15897431457717,0.116542552965937,0.123201193526912,-0.080684596577017,0.0611246943765281,-0.0941320293398533,0.13080684596577,-0.0965770171149145,0.0110024449877751,-0.0880195599022005,-0.00244498777506116,"20"
"GGu",0.143081691843817,0.124213943117662,0.114779852068217,0.124213943117662,0.114779852068217,0.116352128347669,0.121069173872391,0.141509415564365,0.0745721271393642,0.0635696821515893,-0.0440097799511002,0.0794621026894866,0.00366748166259165,0.050122249388753,-0.0684596577017114,0.0660146699266504,"21"
"GGu",0.109267003401853,0.105765841907538,0.116917407241999,0.128630706185112,0.121715111663378,0.135546300706847,0.159059436447953,0.123098192445321,-0.0134474327628363,0.00122249388753067,-0.0403422982885087,0.0525672371638143,-0.0843520782396089,0.0073349633251833,-0.0391198044009779,-0.0892420537897311,"22"
"GGu",0.120790613002073,0.143338114192849,0.116447222107547,0.117081340753653,0.112737949859127,0.111127239668438,0.138506427526032,0.13997109289028,-0.019559902200489,0.110024449877751,-0.0256723716381417,0.0476772616136918,-0.0293398533007334,0.0733496332518337,-0.0207823960880196,0.0623471882640586,"23"
"GGu",0.106556049846274,0.110630265374996,0.123233681571233,0.127434691643197,0.128835221324025,0.13863777114878,0.158243256778635,0.10642906231286,-0.0672371638141809,0.0513447432762837,-0.0293398533007336,0.0782396088019561,-0.058679706601467,0.0660146699266503,-0.110024449877751,0.0488997555012225,"24"
"GGu",0.123762388621514,0.123762388621514,0.113861270180368,0.115511608196065,0.108910938373054,0.125412499223952,0.123762388621514,0.165016518162019,0.0452322738386308,0.00366748166259165,-0.00122249388753049,-0.00855745721271397,-0.00488997555012215,0.0122249388753056,0.0256723716381417,0.0220048899755501,"25"
"GGu",0.122137470430794,0.131297691292751,0.114503917979024,0.119083923209589,0.137404575334332,0.131297691292751,0.131297691292751,0.112977039168008,-0.0195599022004889,-0.0195599022004891,-0.00122249388753049,0.0244498777506112,-0.00244498777506116,-0.0427872860635697,0,-0.00366748166259165,"26"
"GGu",0.123102812304494,0.126475616251928,0.119730240755872,0.123102812304494,0.133220991747983,0.116357436808439,0.116357436808439,0.141652653018349,-0.0550122249388753,0.0550122249388753,0.0171149144254279,0.0134474327628361,0.00488997555012232,0.0158924205378973,-0.0110024449877751,-0.0073349633251833,"27"
"GGu",0.105797031399671,0.120289909491164,0.12608702078212,0.118840481872268,0.123188365272537,0.127536248672806,0.12608702078212,0.152173921727313,0.0244498777506112,-0.0415647921760392,0.0281173594132029,-0.0867970660146699,0.0574572127139365,-0.097799511002445,0.106356968215159,-0.00855745721271397,"28"
"GGu",0.143769906859892,0.121405757832196,0.118824965811055,0.122389157811591,0.113418577475716,0.126367888017006,0.124430808003868,0.129392938188677,0.0158924205378973,-0.0232273838630808,0.00244498777506116,0.0146699266503668,-0.0281173594132029,0.0195599022004889,0,0,"29"
"GGu",0.104283963593069,0.127361631421257,0.11392403738383,0.146835414331631,0.137974766351064,0.115189819317305,0.134177246104397,0.120253121497447,-0.011002444987775,-0.0244498777506112,0.0171149144254278,-0.0427872860635697,0.0293398533007336,-0.08679706601467,0.00244498777506116,-0.0745721271393642,"30"
"GGu",0.129032311841501,0.130376354044722,0.126344042203222,0.115591334113777,0.120967688158499,0.118279603752056,0.135752708089445,0.123655957796778,0.0244498777506112,-0.0843520782396089,0.0354523227383864,-0.0501222493887531,0.102689486552567,-0.0599022004889975,0.0391198044009779,-0.0684596577017114,"31"
"GGu",0.124681922242536,0.107383121053561,0.115263156141397,0.118320630094219,0.114503784671637,0.123409698879668,0.141221351961751,0.155216334955231,0.0867970660146699,-0.0733496332518337,-0.0073349633251833,-0.0171149144254279,0.0819070904645477,-0.0819070904645477,0.0110024449877751,-0.0709046454767727,"32"
"GGu",0.127516696584618,0.128859119746292,0.118120844352167,0.126174458406155,0.112751706655104,0.130201357924755,0.123489982049229,0.132885834281681,0.110024449877751,-0.0293398533007335,0.0599022004889975,-0.0574572127139364,0.0770171149144254,-0.0513447432762837,-0.0281173594132029,-0.0171149144254279,"33"
"GGu",0.139189122497609,0.112162231370406,0.124324369624265,0.113513538680147,0.12162156877169,0.129729785096324,0.116216153299631,0.143243230659926,0.019559902200489,0.0330073349633251,0.0574572127139364,-0.050122249388753,-0.011002444987775,0.00977995110024446,-0.0684596577017115,-0.011002444987775,"34"
"GGu",0.119999959166673,0.128888966018506,0.130370399104934,0.117037092993818,0.122963029506162,0.121481392253101,0.121481392253101,0.137777768703705,0.0342298288508558,-0.0317848410757946,0.114914425427873,-0.0281173594132029,0.0158924205378973,-0.0452322738386308,0.101466992665037,-0.0745721271393642,"35"
"GGu",0.111161436273486,0.120387095564691,0.125904581497745,0.131693105326443,0.112879804565523,0.117221396876263,0.128798843412094,0.151953736483755,0.00733496332518339,0.0293398533007335,0.0464547677261613,-0.0709046454767726,-0.0268948655256724,-0.0366748166259169,0.0709046454767727,-0.0501222493887531,"36"
"GGu",0.196141472687875,0.102893840093234,0.104501504415759,0.141479113214487,0.139871448891961,0.0964629612396918,0.106109390301725,0.112540269155267,0.0537897310513447,0.0525672371638142,-0.0550122249388753,0.0330073349633252,-0.039119804400978,0.039119804400978,0.0134474327628361,-0.0110024449877751,"37"
"GGu",0.137596919410964,0.118216909854899,0.127907048172129,0.12209301859747,0.12209301859747,0.127907048172129,0.12209301859747,0.12209301859747,0.0806845965770172,-0.0171149144254279,0.0684596577017116,-0.0146699266503668,-0.0158924205378973,0.0158924205378973,-0.00977995110024446,-0.00122249388753067,"38"
"GGu",0.0990098874803913,0.103960450078435,0.100659999208601,0.128712808241826,0.120462022187362,0.118811910459152,0.136963821709703,0.191419100634529,0.0207823960880196,0.0171149144254279,0.0268948655256722,-0.0146699266503666,-0.00977995110024464,0.0171149144254279,0.0220048899755501,-0.0171149144254278,"39"
"GGu",0.135285939799578,0.12273366186655,0.124128316701972,0.124128316701972,0.119944159988591,0.125522971537394,0.118549505153169,0.129707128250775,0.00366748166259165,-0.0965770171149145,-0.039119804400978,0.0770171149144256,0.0611246943765281,-0.0586797066014671,-0.0831295843520782,0.0770171149144254,"40"
"GGu",0.118268469723129,0.12566866576679,0.116975666758804,0.122681811229535,0.125534981761963,0.124108494792811,0.124108494792811,0.142653415174157,0.0635696821515893,-0.0721271393643031,0.0256723716381417,-0.0623471882640586,0.0745721271393642,-0.050122249388753,0.0366748166259169,-0.0513447432762837,"41"
"GGu",0.115746924304951,0.113496852291889,0.128764363429569,0.134589584898717,0.110363333489756,0.122476366453654,0.131897696750537,0.142664878380928,0.0880195599022005,-0.0537897310513448,-0.00488997555012232,-0.00122249388753049,0.00488997555012232,-0.0171149144254279,-0.0122249388753056,-0.0122249388753056,"42"
"GGu",0.0939524910336362,0.106911321884387,0.114470763901901,0.132829281236871,0.107991348476526,0.114470763901901,0.144708383146466,0.184665646418314,0.00611246943765281,-0.0122249388753056,-0.0696821515892421,-0.0305623471882641,-0.0525672371638141,0.105134474327628,-0.0794621026894865,-0.0574572127139365,"43"
"GGu",0.139476899414202,0.12702365998788,0.129514410846376,0.120797040274719,0.123287619511162,0.115815710179779,0.115815710179779,0.128268949606102,0.123471882640587,-0.00244498777506116,-0.0990220048899755,0.0709046454767726,0.0990220048899755,-0.058679706601467,0.0232273838630808,0.011002444987775,"44"
"GGu",0.135678327579314,0.113065301837979,0.12060309250596,0.135678327579314,0.129396950776866,0.130653364642398,0.11557795643774,0.119346678640428,0.0586797066014671,-0.0721271393643032,-0.089242053789731,-0.0464547677261614,-0.119804400977995,0.118581907090464,0.0244498777506112,0.0207823960880196,"45"
"GGu",0.123216547798155,0.125810676341308,0.115434519659019,0.138780782821589,0.133592704480444,0.115434519659019,0.120622598000163,0.127107651240304,-0.0220048899755501,-0.0354523227383864,0.17481662591687,-0.0819070904645475,0.0268948655256722,-0.0867970660146699,0.111246943765281,0,"46"
"GGu",0.111778842769375,0.121394244904375,0.116586543836875,0.125000062115001,0.123798012618124,0.125000062115001,0.129807597542499,0.14663463409875,-0.00244498777506099,-0.00244498777506116,-0.0158924205378973,0.0085574572127138,-0.124694376528117,0.0965770171149144,-0.0244498777506112,-0.0635696821515892,"47"
"GGu",0.131474054003106,0.122178023387864,0.119521883913546,0.119521883913546,0.118193905685361,0.118193905685361,0.128818097546736,0.142098245864481,0.0342298288508557,0.0452322738386308,0.0513447432762837,-0.0134474327628361,0.0073349633251833,0.00244498777506116,0.00244498777506116,-0.0672371638141809,"48"
"GGu",0.119047619047619,0.106442599738426,0.123249356488923,0.12044813385648,0.12044813385648,0.128851608739089,0.138655405415839,0.142857142857143,-0.00244498777506116,0.011002444987775,0.058679706601467,-0.0635696821515893,0.0880195599022005,-0.0171149144254279,-0.0476772616136918,-0.0537897310513448,"49"
"GGu",0.135568493498807,0.116618074044669,0.126822223324901,0.122448987791543,0.120991309578027,0.12390666600506,0.125364344218576,0.128279901538417,0.0317848410757946,-0.00366748166259174,0.0452322738386308,0.00488997555012232,0.0476772616136918,0.00611246943765281,0.00733496332518348,0.0183374083129584,"50"
"GGu",0.11686396684672,0.124260379155576,0.121301691913261,0.118343208535567,0.121301691913261,0.136094720395595,0.13313603315328,0.128698308086739,0.00122249388753049,-0.0366748166259169,0.0403422982885085,0.00244498777506116,-0.00611246943765281,0.0268948655256724,-0.0171149144254279,0.0134474327628363,"51"
"GGu",0.116625283020029,0.168734481132511,0.136476438678737,0.115384628537173,0.110421839622496,0.111662494105352,0.119106762968994,0.121588071934706,-0.0207823960880196,-0.039119804400978,-0.00488997555012232,-0.0146699266503666,0.00366748166259165,0.00611246943765281,0.0195599022004889,0.0183374083129584,"52"
"GGu",0.143039560295274,0.148148128591948,0.117496894817703,0.11111122844831,0.1379309919986,0.115740708961916,0.110312866147062,0.116219620739186,0.0268948655256724,-0.0513447432762837,-0.0733496332518337,-0.0330073349633251,0.0293398533007335,0.0537897310513448,0.0391198044009779,-0.0281173594132029,"53"
"GGu",0.122950768747064,0.118852541576729,0.125683108462383,0.124316844470509,0.135245826794928,0.117486277584855,0.136612090786802,0.118852541576729,-0.00122249388753049,-0.0378973105134475,0.0366748166259169,0.039119804400978,-0.00611246943765281,-0.041564792176039,0.033007334963325,-0.0342298288508557,"54"
"GGu",0.10082304701789,0.0920428863500381,0.116804904537888,0.115226298939751,0.115448188445866,0.116033324542823,0.1388889361497,0.204732414016044,0.0158924205378973,0.00488997555012232,-0.0158924205378973,0.00611246943765281,-0.0599022004889976,-0.0268948655256723,-0.0550122249388753,0.00977995110024446,"55"
"GGu",0.154791176006001,0.121621541545975,0.117037837651147,0.128662506219761,0.109336592073548,0.133906660321198,0.125307094108821,0.109336592073548,-0.0330073349633251,0.0684596577017114,0.089242053789731,-0.0635696821515891,-0.0220048899755502,0.030562347188264,0.0122249388753056,-0.0256723716381417,"56"
"GGu",0.132051229499507,0.106410330707593,0.123076985595414,0.115384574611687,0.13073724032945,0.112852534972572,0.135897434991371,0.143589669292407,-0.0281173594132029,0.0647921760391198,0,-0.0256723716381417,0.041564792176039,-0.0757946210268948,0.0427872860635696,-0.0562347188264058,"57"
"GGu",0.143999506930075,0.112153372224287,0.132308177862382,0.129724903618568,0.132580663873621,0.0913843281616964,0.132922607103413,0.124926440225957,0.0684596577017114,-0.0146699266503666,0.0452322738386307,-0.0122249388753056,0.0696821515892421,-0.0611246943765281,0.0317848410757947,-0.00366748166259183,"58"
"GGu",0.114850663507663,0.119270495652359,0.111822234536775,0.117956956053317,0.117029468526959,0.140937367434256,0.144678944245555,0.133453870043115,0.0378973105134475,-0.0843520782396089,-0.0305623471882641,-0.0330073349633251,0,-0.0904645476772616,0.00977995110024446,0.150366748166259,"59"
"GGu",0.126547499622769,0.122420897149803,0.115543352737028,0.122420897149803,0.123796368119707,0.123796368119707,0.126547499622769,0.138927117478414,-0.0342298288508557,0.058679706601467,-0.0232273838630806,0.0623471882640586,-0.0354523227383864,0.00488997555012232,0.00244498777506116,-0.0305623471882641,"60"
"GGu",0.120054613607038,0.118690401500633,0.112158878819197,0.123273372049934,0.130188438377603,0.110155239290813,0.144184773279642,0.14129428307514,-0.0195599022004891,0.0574572127139365,-0.0207823960880196,0.00488997555012232,0.0415647921760392,-0.0440097799511004,-0.0464547677261613,0.050122249388753,"61"
"GGu",0.109844568908898,0.102590632433753,0.108669092452487,0.138999412618799,0.132642471359633,0.126424913531575,0.129533621040157,0.151295287654698,-0.050122249388753,0.0929095354523227,-0.0317848410757946,-0.00122249388753049,-0.0415647921760392,-0.0171149144254279,-0.103911980440098,0.0207823960880195,"62"
"GGu",0.131752381260187,0.130434719453514,0.123847136704734,0.123847136704734,0.123847136704734,0.117259553955954,0.126482278746934,0.122529656469207,0.0794621026894866,0.0281173594132029,-0.0831295843520782,0.0660146699266504,0.0696821515892421,-0.00977995110024464,-0.0525672371638141,0.0696821515892421,"63"
"GGu",0.122332798942353,0.133712621546503,0.117718726855636,0.12836949588072,0.130867763912887,0.122332798942353,0.123439807697661,0.121225986221887,0.0696821515892421,-0.0342298288508557,0.0366748166259169,-0.0513447432762837,-0.0220048899755501,0.033007334963325,-0.0122249388753056,-0.0232273838630806,"64"
"GGu",0.122178001027097,0.108897672121943,0.111553811110139,0.120849840024041,0.118193884053759,0.132802190944054,0.123215529582467,0.162309071136501,0.0745721271393642,-0.039119804400978,0.047677261613692,-0.0464547677261613,0.0427872860635697,0.0122249388753056,0.00366748166259165,-0.0525672371638141,"65"
"GGu",0.114606928358126,0.13312930533588,0.114606928358126,0.151651682313635,0.12502572552358,0.116922305249411,0.12502572552358,0.119031399337662,0.00366748166259165,-0.0220048899755501,0.011002444987775,-0.041564792176039,0.00122249388753049,-0.0256723716381417,-0.0354523227383864,-0.00611246943765281,"66"
"GGu",0.123838894776828,0.121879105171986,0.117021877071759,0.115749766771014,0.118293812078264,0.114477831764508,0.132285623032541,0.1564530893331,-0.0660146699266504,0.0391198044009779,-0.0207823960880195,0.019559902200489,-0.0574572127139365,0.0660146699266504,-0.0256723716381418,-0.0146699266503668,"67"
"GGu",0.114108065490364,0.129722851657131,0.116510429417793,0.112906966292581,0.121314991740788,0.122516090938571,0.123717190136354,0.159203414326419,-0.0806845965770171,0.028117359413203,0.0880195599022004,-0.0268948655256723,0.0513447432762836,-0.0293398533007334,0.0195599022004889,-0.0904645476772616,"68"
"GGu",0.124369270294582,0.103941824630338,0.102819739609717,0.131311872932806,0.104991853127391,0.103941824630338,0.120740544281411,0.207883070493418,0.0256723716381418,-0.0880195599022005,0.078239608801956,0.039119804400978,0.0733496332518337,0.00488997555012232,-0.0721271393643032,-0.0904645476772616,"69"
"GGu",0.0957155181110185,0.0957155181110185,0.0966270645628905,0.0948039716591465,0.112123856751028,0.115770168185094,0.144029615712066,0.245214286907738,0.0611246943765281,-0.019559902200489,0.0391198044009779,0.00366748166259174,0.0378973105134475,-0.0892420537897311,0.00977995110024455,0.0611246943765281,"70"
"IH",0.128540310325687,0.126361657817572,0.128540310325687,0.122004352801342,0.124183005309457,0.119825700293227,0.117647047785112,0.132897615341917,0,-0.091764705882353,0.0199999999999999,0.102352941176471,-0.00941176470588232,-0.0552941176470589,0.0505882352941176,-0.0411764705882353,"1"
"IH",0.117419476059545,0.115926197394808,0.123025735663446,0.123110194180176,0.131749519107344,0.14254848923433,0.120950362948384,0.125270025411968,0.112941176470588,-0.0847058823529412,-0.08,-0.00823529411764701,-0.0294117647058824,0.127058823529412,-0.0823529411764706,-0.0788235294117647,"2"
"IH",0.118257294036287,0.118257294036287,0.124481371548657,0.141078732882893,0.117835743681659,0.131126820716904,0.12033198654041,0.128630756556904,0.0294117647058824,0.0764705882352941,0.0164705882352942,-0.0376470588235294,0.0400000000000001,-0.0400000000000001,0.122352941176471,-0.0435294117647059,"3"
"IH",0.115163191899747,0.115163191899747,0.119001970473808,0.136276308735007,0.122840749047869,0.119001970473808,0.130518140873916,0.142034476596098,-0.00352941176470585,-0.0176470588235294,-0.0611764705882353,0.0176470588235294,-0.123529411764706,0.0964705882352941,-0.0141176470588235,-0.0094117647058824,"4"
"IH",0.147186076163413,0.123376689960437,0.110389650339898,0.112554156943321,0.12554119656386,0.121710896118784,0.119825482227275,0.139415851683011,0.0576470588235294,0.0188235294117648,0.00823529411764693,0.0258823529411765,-0.0305882352941176,0.0176470588235294,-0.0270588235294117,-0.0741176470588236,"5"
"IH",0.122004352801342,0.115468395276997,0.111111090260767,0.122004352801342,0.119825700293227,0.139433572866262,0.137254920358147,0.132897615341917,0.115294117647059,0,-0.0294117647058824,0.0364705882352941,-0.0117647058823529,0.00941176470588232,-0.00588235294117647,-0.0458823529411764,"6"
"IH",0.118568245594462,0.131991087664493,0.131991087664493,0.1295703129742,0.105328845178905,0.123042526284472,0.123042526284472,0.136465368354503,-0.0329411764705883,0.0564705882352942,0.00235294117647045,0.0423529411764707,-0.0129411764705883,0.0400000000000001,0.00352941176470585,-0.00235294117647062,"7"
"IH",0.115303990042545,0.123689747905411,0.148846840922137,0.106918232179678,0.121593308439695,0.119496868973978,0.129979066302562,0.134171945233995,-0.00117647058823523,-0.031764705882353,0.0882352941176471,-0.0764705882352941,0.0282352941176471,-0.0294117647058824,-0.0152941176470588,-0.051764705882353,"8"
"IH",0.113770821182645,0.143194184159715,0.178502760388543,0.103962977205253,0.100039839614296,0.115701640148599,0.117724539648019,0.12710323765293,0.0400000000000001,-0.0494117647058824,0.0352941176470588,-0.0752941176470589,-0.0164705882352941,0.112941176470588,0.0364705882352941,0.0188235294117648,"9"
"IH",0.111431957372675,0.1207763577208,0.143802287710281,0.109438310799803,0.124672374672668,0.138308266217087,0.133963418716284,0.117607026790402,-0.0494117647058824,0.0282352941176471,0.00352941176470585,-0.0141176470588236,-0.00117647058823523,0.00117647058823523,-0.00823529411764709,-0.00470588235294108,"10"
"IH",0.0967196267378714,0.103766643184426,0.108869927923978,0.112963105141438,0.108178794013084,0.144592774581041,0.154799637099752,0.170109491318409,-0.0635294117647059,0,0.0188235294117646,-0.0399999999999999,0.00823529411764709,0.0141176470588234,-0.0305882352941176,-0.068235294117647,"11"
"IH",0.164488984000436,0.120397940088323,0.101893876433957,0.127330762264757,0.121181726737871,0.11945958125446,0.116401452082981,0.128845677137216,0.0258823529411764,0.00588235294117647,0.0611764705882352,0.0176470588235294,-0.0352941176470588,0.0270588235294119,0.0294117647058824,-0.0235294117647059,"12"
"IH",0.126884726489817,0.120855339080337,0.123022126575212,0.118393200736413,0.120585670913814,0.128263471086304,0.137024853849485,0.124970611268617,-0.0329411764705884,0.051764705882353,-0.0270588235294117,0.0694117647058823,-0.0611764705882352,0.0235294117647059,-0.0364705882352942,-0.0152941176470588,"13"
