"performer","beat_1","beat_2","beat_3","beat_4","intensity_1","intensity_2","intensity_3","intensity_4"
"GG",0.251934283754048,0.273260114187148,0.226137831626128,0.248667770432676,-0.031615925058548,-0.018735362997658,0.0292740046838407,-0.00468384074941459
"GG",0.318966683123871,0.214633305796032,0.222817505902596,0.243582505177502,0.00351288056206086,-0.00351288056206086,-0.00234192037470729,-0.0351288056206089
"GG",0.29448125202312,0.243063820261633,0.219692260370048,0.2427626673452,-0.00117096018735356,0.0140515222482436,0.028103044496487,-0.0234192037470726
"GG",0.283103612822498,0.229770420877385,0.235974253205094,0.251151713095023,-0.0304449648711943,-0.0140515222482436,0.031615925058548,0
"GG",0.228262625595454,0.243239914206378,0.264248730099084,0.264248730099084,-0.0421545667447307,0.0526932084309134,0.0128805620608899,-0.0117096018735363
"GG",0.23986283479734,0.255173256565832,0.255173256565832,0.249790652070995,-0.0526932084309133,0.0667447306791569,-0.0245901639344263,-0.0140515222482434
"GG",0.234535897071492,0.254627607031506,0.244442485204817,0.266394010692185,-0.0281030444964872,0.00351288056206086,-0.0210772833723653,0.0128805620608899
"GG",0.273872385577923,0.225349919556244,0.255396633008251,0.245381061857582,0.00117096018735365,0.0807962529274004,-0.0737704918032786,0.0327868852459016
"GG",0.285046785395744,0.233644833481986,0.242990642920851,0.238317738201419,-0.0526932084309133,0.105386416861827,-0.0690866510538641,0.0339578454332552
"GG",0.253588522661989,0.258373219544642,0.220095644483422,0.267942613309947,0.0163934426229509,-0.0351288056206089,-0.00117096018735356,0.00351288056206086
"GG",0.23076929072942,0.208144812251905,0.253393769206935,0.307692127811739,-0.01288056206089,0.0866510538641687,-0.0117096018735363,-0.0304449648711943
"GG",0.269035566285963,0.253807113257193,0.233036430237246,0.244120890219599,-0.0749414519906324,-0.0433255269320843,0.112412177985949,0.0234192037470726
"GG",0.246073291346224,0.251308902884592,0.251308902884592,0.251308902884592,-0.0327868852459018,-0.0140515222482434,0.0819672131147541,-0.0140515222482436
"GG",0.235826446631078,0.255976816625608,0.229508158141715,0.278688578601599,-0.0421545667447308,-0.0245901639344262,0.0632318501170961,-0.0245901639344263
"GG",0.255319275659455,0.250000114538353,0.229575177248102,0.265105432554091,0,-0.0199063231850117,0.022248243559719,0
"GG",0.247524748253466,0.218962773578212,0.256284708956446,0.277227769211876,0.00468384074941459,0.00351288056206086,0.00117096018735356,-0.0339578454332552
"GG",0.258706482585321,0.228855685149935,0.23880595096173,0.273631881303014,0.00936768149882901,0.0608899297423888,-0.0269320843091336,-0.00468384074941442
"GG",0.246575337078077,0.27397264045346,0.237442902619616,0.242009119848847,-0.121779859484778,0.098360655737705,-0.0468384074941452,-0.00234192037470729
"GG",0.26213806480252,0.24235402775985,0.24716456493224,0.24834334250539,0.0257611241217799,0.00819672131147544,0.0105386416861826,0.00819672131147544
"GG",0.191419179265207,0.213002541472313,0.282252873883427,0.313325405379053,-0.0421545667447306,-0.0433255269320843,-0.0304449648711944,0.0245901639344262
"GG",0.330708543931962,0.220472475656466,0.224409490205786,0.224409490205786,-0.044496487119438,0.101873536299766,0.031615925058548,0.0105386416861827
"GG",0.27232146290369,0.232142829677048,0.25,0.245535707419262,-0.110070257611241,0.0339578454332553,0.0362997658079625,-0.018735362997658
"GG",0.245876495443669,0.250604897418928,0.255333299394186,0.248185307743216,-0.0679156908665106,0.137002341920375,-0.0386416861826698,-0.0304449648711943
"GG",0.255027620257835,0.235021027909771,0.270495957698973,0.239455394133421,-0.0339578454332553,0.0444964871194379,0.0690866510538642,0.00234192037470729
"GG",0.272300505554958,0.272300505554958,0.210900770989508,0.244498217900576,-0.0444964871194379,0.0526932084309133,-0.0761124121779859,0.0175644028103044
"GG",0.253333338437498,0.208888825937527,0.240807335909405,0.29697049971557,0.0503512880562061,0.0234192037470726,-0.0620608899297424,0.0913348946135831
"GG",0.235576028289596,0.251822675057269,0.231514366597678,0.281086930055457,-0.088992974238876,0.0281030444964872,-0.0667447306791569,0.0374707259953162
"GG",0.282690018400185,0.216032628135972,0.195981648462025,0.305295705001817,-0.0995316159250585,0.0117096018735363,0.0105386416861827,-0.0140515222482435
"GG",0.239578595200253,0.249773447721745,0.258136563605869,0.252511393472133,-0.0784543325526932,0.0761124121779859,0.0339578454332553,0.0339578454332552
"GG",0.275911074505689,0.239972998405952,0.250777304719959,0.233338622368399,-0.0480093676814988,0.031615925058548,-0.0105386416861827,0.0386416861826698
"GG",0.276699073779841,0.237864057372799,0.223300926220159,0.262135942627201,-0.031615925058548,0.0550351288056206,-0.031615925058548,0.00468384074941459
"GG",0.276090178741687,0.249446585225875,0.239670281787841,0.234792954244597,-0.053864168618267,0.0468384074941453,0.00234192037470713,0.0597189695550352
"GG",0.287878853790017,0.217171660048652,0.242424229241997,0.252525256919334,-0.0398126463700235,0.00819672131147544,0.0234192037470726,0.0749414519906324
"GG",0.261780125961328,0.246073291346224,0.247341382616327,0.244805200076122,-0.0761124121779859,0.0526932084309133,-0.0374707259953162,0.0433255269320843
"GG",0.273195917483004,0.221649434187439,0.252577324164778,0.252577324164778,-0.0585480093676815,0.0608899297423886,-0.028103044496487,0.0550351288056206
"GG",0.281023801123034,0.22210809714059,0.225323518123615,0.271544583612761,-0.0644028103044497,0.0163934426229507,0.00351288056206086,0.0269320843091336
"GG",0.308299351603021,0.22149932214604,0.246097808621967,0.224103517628972,-0.0831381733021078,0.0398126463700235,-0.0327868852459016,-0.0292740046838407
"GG",0.257673802040234,0.253232685230894,0.233701030088043,0.255392482640829,-0.00936768149882917,0.0199063231850117,0.01288056206089,-0.0421545667447308
"GG",0.252841480256668,0.234509728394134,0.274965004086771,0.237683787262427,-0.0304449648711943,0.0398126463700233,0.0140515222482436,-0.0362997658079625
"GG",0.240566022404275,0.218261694150609,0.239285406668628,0.301886876776489,-0.0503512880562061,0.031615925058548,-0.0140515222482435,-0.0327868852459016
"GG",0.233830918257374,0.243781188333073,0.23547301278494,0.286914880624613,0.081967213114754,-0.0152224824355972,0.0784543325526932,-0.0679156908665105
"GG",0.250825258203817,0.246524807238732,0.26615050164303,0.236499432914421,0.0562060889929742,-0.0269320843091335,0.0140515222482436,0.00468384074941442
"GG",0.245942593513923,0.246423980724135,0.211924563992237,0.295708861769705,-0.00819672131147544,0.0667447306791569,-0.00234192037470729,-0.0515222482435596
"GG",0.261558748169116,0.231717154968094,0.262234732985997,0.244489363876793,-0.00585480093676815,-0.0163934426229509,0.0878220140515222,0.00468384074941459
"GG",0.244568949286197,0.246452673393066,0.230379642858461,0.278598734462276,-0.0175644028103044,0.0562060889929742,-0.0468384074941452,0.0644028103044497
"GG",0.238135664661177,0.245906859286491,0.255319158684111,0.260638317368221,-0.0421545667447306,0.0163934426229507,-0.0655737704918032,-0.0386416861826698
"GG",0.256830613952762,0.237811737218692,0.226669070226948,0.278688578601599,0.0913348946135831,0.0199063231850117,-0.0187353629976582,-0.00234192037470729
"GG",0.227543738909873,0.240436502312856,0.246305412448776,0.285714346328494,0.0468384074941452,-0.0597189695550351,0,0.0128805620608899
"GG",0.241455196305248,0.238544769241635,0.229999965546883,0.290000068906234,-0.0152224824355972,0.01288056206089,0.0140515222482434,-0.0163934426229507
"GG",0.286062263616316,0.223128457207623,0.23489522119969,0.255914057976371,-0.0632318501170961,0.0772833723653397,0.00351288056206086,0.0269320843091335
"GG",0.245579025985924,0.217106493086139,0.234959666430733,0.302354814497205,-0.031615925058548,0.0163934426229509,-0.0339578454332553,-0.00936768149882901
"GG",0.248233879321705,0.248233879321705,0.233035859994956,0.270496381361634,-0.0386416861826698,-0.0351288056206089,0.0866510538641685,-0.0690866510538641
"GG",0.198255523423102,0.213121890456661,0.263864975706408,0.324757610413829,-0.031615925058548,0.111241217798595,-0.0117096018735363,-0.108899297423888
"GG",0.313366814159292,0.202967699115044,0.223416371681416,0.260249115044248,-0.0807962529274005,0.0819672131147541,0.0175644028103044,0.0667447306791569
"GG",0.229683737177492,0.26038860246465,0.254963830178929,0.254963830178929,-0.0503512880562061,0.0339578454332552,-0.0749414519906322,0.00819672131147544
"GG",0.223404206579447,0.244680841315889,0.25,0.281914952104664,0.0386416861826698,0.00585480093676815,-0.0187353629976582,0.0281030444964872
"GG",0.241935468932916,0.258064531067084,0.252688177022361,0.247311822977639,-0.0210772833723653,0.00819672131147544,-0.0339578454332553,-0.00234192037470729
"GG",0.249665066401017,0.241763488152555,0.251428574241072,0.257142871205357,0.0433255269320843,0.0339578454332553,-0.0327868852459018,0.01288056206089
"GG",0.255555566189236,0.239420498460137,0.243912802972156,0.261111132378471,-0.0480093676814989,0,0.0210772833723655,0.0245901639344262
"GG",0.272727317217362,0.255681829304341,0.215909024173957,0.255681829304341,-0.0140515222482436,0.0187353629976582,0.0105386416861826,0.0245901639344263
"GG",0.240384599457695,0.225961498644237,0.25,0.283653901898068,-0.0257611241217799,0.0269320843091335,-0.0784543325526932,-0.0573770491803278
"GG",0.269453958675369,0.236732921968513,0.242122826246963,0.251690293109155,0.0526932084309133,0.0245901639344262,-0.00585480093676815,0.0234192037470726
"GG",0.2483821167371,0.241395507305343,0.246881779574717,0.263340596382841,-0.00936768149882901,-0.0175644028103044,-0.0117096018735363,0.0234192037470726
"GG",0.259887024894816,0.224763816043672,0.238512948632727,0.276836210428786,0.0304449648711943,-0.0526932084309133,0.0152224824355972,0.0175644028103044
"GG",0.264937669285823,0.227089364286326,0.248716967143182,0.259255999284668,0.0585480093676815,-0.0316159250585479,-0.01288056206089,-0.0222482435597189
"GG",0.304305735876694,0.23705138875018,0.200978283786633,0.257664591586493,0.00117096018735356,-0.022248243559719,0.0257611241217799,0.0339578454332553
"GG",0.277777963867269,0.218739158625607,0.239811081948229,0.263671795558895,-0.022248243559719,-0.0152224824355972,0.0152224824355972,0.022248243559719
"GG",0.287958183653167,0.23036645673112,0.209424010577649,0.272251349038063,-0.022248243559719,0.0269320843091335,0.0339578454332553,-0.0175644028103044
"GG",0.25,0.228723365263557,0.218085047895336,0.303191586841107,0.0269320843091335,-0.0796252927400468,0.0269320843091335,0.0199063231850117
"GG",0.286458398755381,0.229166629282639,0.203124915885939,0.281250056076041,-0.0117096018735363,-0.0117096018735363,0.0386416861826698,0.0199063231850117
"GG",0.234636841938113,0.251396650732899,0.217877033143328,0.29608947418566,-0.0128805620608899,-0.0456674473067916,0.0386416861826698,-0.0152224824355972
"GG",0.263157918596344,0.233593514834788,0.234827480533987,0.268421086034881,0.0199063231850117,-0.0480093676814989,0.040983606557377,-0.0398126463700233
"GG",0.236263710260594,0.247252742052119,0.236263710260594,0.280219837426692,0.0374707259953162,-0.0480093676814989,0.01288056206089,0.0339578454332552
"GG",0.268571332946474,0.239598237378965,0.265658568709588,0.226171860964973,-0.0339578454332552,0.00702576112412171,0.0163934426229509,-0.0433255269320843
"GG",0.249855310004806,0.23841229048275,0.235190400703953,0.276541998808491,0.040983606557377,0.0128805620608899,-0.0175644028103044,0.00702576112412188
"GG",0.251391193060625,0.24109694374661,0.244584011418158,0.262927851774607,0.0128805620608899,0.0140515222482436,0.0199063231850117,-0.0163934426229509
"GG",0.237373715403328,0.22727268772599,0.248490936045965,0.286862660824717,0.0140515222482436,-0.040983606557377,0.00936768149882901,-0.00234192037470729
"GG",0.300000082031224,0.242857131138397,0.233333305989592,0.223809480840787,-0.0749414519906322,0.0901639344262294,-0.0644028103044497,0.0585480093676815
"GG",0.246145714076456,0.257334177527475,0.251739945801965,0.244780162594105,0.0374707259953162,-0.0679156908665105,0.0105386416861827,-0.0199063231850117
"GG",0.233444197442577,0.253719170811478,0.269914041180445,0.2429225905655,0.0433255269320843,0.0117096018735363,-0.0573770491803279,0.040983606557377
"GG",0.218906040884139,0.218906040884139,0.294680971800553,0.267506946431168,-0.0620608899297424,0.0304449648711943,-0.0585480093676815,0.0714285714285715
"GG",0.269308338832283,0.246174734800482,0.249454271392913,0.235062654974322,-0.0152224824355973,0.00585480093676815,0.0210772833723655,-0.0374707259953162
"GG",0.240566022404275,0.25,0.278301932787176,0.23113204480855,0.0526932084309133,-0.0573770491803279,0.0386416861826698,0.00702576112412188
"GG",0.251890798267814,0.248109201732186,0.249345299073248,0.250654700926752,-0.0456674473067916,0.00585480093676815,-0.00585480093676815,0.0433255269320843
"GG",0.208322521680967,0.218455923055632,0.284518722898791,0.288702832364609,-0.0456674473067916,0.0117096018735363,0.00468384074941459,-0.0152224824355972
"GG",0.244871891201443,0.251313158709767,0.208494160379278,0.295320789709513,-0.022248243559719,-0.0597189695550351,-0.0339578454332553,-0.0152224824355972
"GG",0.231699876674144,0.293171380581635,0.231699876674144,0.243428866070076,0.0245901639344262,0.00819672131147544,0.0210772833723653,-0.0105386416861826
"GG",0.278518422129327,0.246950081474354,0.227581414921964,0.246950081474354,-0.0351288056206089,0.00936768149882901,0.0199063231850117,-0.0245901639344263
"GG",0.269035566285963,0.240393132811523,0.216459583606962,0.274111717295553,0.0667447306791569,-0.00936768149882901,0.0480093676814988,0.0140515222482436
"GG",0.268722597340507,0.251101418535249,0.234744912188172,0.245431071936072,0.0117096018735363,-0.0257611241217799,-0.00351288056206086,0.0152224824355972
"GG",0.223995894097908,0.242946184066566,0.24330922325985,0.289748698575676,0.00234192037470729,-0.0210772833723653,-0.0128805620608899,-0.0304449648711945
"GG",0.261071376102228,0.221910613469893,0.256091299407248,0.260926711020631,-0.00819672131147544,0.0608899297423888,0.0386416861826698,-0.104215456674473
"GG",0.248963664009413,0.227542787055181,0.297873947762181,0.225619601173225,0.00351288056206086,0.0480093676814988,0,-0.0316159250585479
"GG",0.247478339097625,0.246692036489066,0.272361733118873,0.233467891294435,-0.0257611241217799,0.0351288056206089,-0.0140515222482436,0.031615925058548
"GG",0.252393139315475,0.215814647213001,0.245077692945331,0.286714520526193,-0.0480093676814989,-0.0433255269320842,-0.00117096018735373,0.00468384074941459
"GG",0.234216350311356,0.261397210500563,0.283487169209528,0.220899269978554,-0.0245901639344262,-0.0772833723653396,-0.115925058548009,0.00819672131147536
"GG",0.277286558408693,0.244837623202899,0.250737337211595,0.227138481176813,0.176814988290398,-0.0960187353629976,-0.182669789227166,0.175644028103044
"GG",0.266354051123093,0.253670507538387,0.240986963953682,0.238988477384838,0.040983606557377,0.072599531615925,-0.0234192037470726,-0.0163934426229508
"GG",0.256497062630688,0.254230047311085,0.254230047311085,0.235042842747142,0.0362997658079625,0.0105386416861827,0.0187353629976581,0.0140515222482436
"GG",0.242990642920851,0.266355166518014,0.247663547640284,0.242990642920851,0.0105386416861826,-0.0210772833723653,0.022248243559719,-0.00351288056206086
"GG",0.233944928754757,0.270642234458169,0.25688074481939,0.238532091967684,0.00585480093676815,0.00702576112412171,-0.0304449648711943,-0.01288056206089
"GG",0.257384070519868,0.227848151869936,0.291139042690251,0.223628734919946,0.0339578454332553,-0.031615925058548,-0.00585480093676815,-0.0199063231850117
"GG",0.266666692187489,0.235555533437509,0.271111143437486,0.226666630937515,0.0210772833723653,0.022248243559719,0.0105386416861827,-0.0421545667447308
"GG",0.226890722849359,0.226890722849359,0.264705903641317,0.281512650659965,0.0444964871194379,-0.0327868852459016,-0.0199063231850117,0.040983606557377
"GG",0.283333123982781,0.25833343800861,0.250000089721665,0.208333348286944,-0.00585480093676815,0.0936768149882904,-0.0316159250585479,-0.00585480093676815
"GG",0.234234209766681,0.274774813223787,0.247747744252383,0.243243232757149,-0.0269320843091336,-0.0199063231850116,0.018735362997658,-0.0503512880562061
"GG",0.256521748899747,0.256521748899747,0.230434753300758,0.256521748899747,0.0175644028103044,0.00117096018735356,0.0550351288056206,-0.00234192037470729
"GG",0.253275209361019,0.253275209361019,0.249735489537121,0.243714091740842,-0.0339578454332552,0.0245901639344262,-0.0456674473067916,0.00936768149882917
"GG",0.236286899896277,0.248945146145867,0.232067484479747,0.282700469478108,0.00936768149882901,0.031615925058548,-0.0339578454332553,-0.0421545667447307
"GG",0.256000184668771,0.279062420111807,0.229796857461204,0.235140537758218,0.0339578454332553,0,0.0269320843091335,-0.00351288056206086
"GG",0.216013124323989,0.221090347032105,0.227826395968859,0.335070132675047,-0.072599531615925,0.031615925058548,-0.018735362997658,0.00351288056206086
"GG",0.246981411252147,0.255312524235092,0.230266204014752,0.267439860498009,0.022248243559719,-0.0491803278688525,0.114754098360656,-0.0679156908665105
"GG",0.246102890392845,0.233588116228214,0.23790153428005,0.282407459098892,0.0737704918032786,-0.0456674473067916,-0.00468384074941442,-0.0831381733021077
"GG",0.229114508445612,0.266996498030046,0.246111006475659,0.257777987048683,0.10655737704918,-0.0690866510538642,0.0070257611241218,0.0175644028103045
"GG",0.281553450830721,0.233009680321919,0.237864057372799,0.24757281147456,0.0257611241217797,0.0339578454332553,0.0456674473067916,-0.0386416861826699
"GG",0.248847924438132,0.239631319943192,0.258064528933073,0.253456226685603,-0.00351288056206086,0.00234192037470729,0.00234192037470729,-0.0269320843091335
"GG",0.24757281147456,0.237864057372799,0.262135942627201,0.25242718852544,0.037470725995316,-0.0304449648711943,0.0234192037470726,0
"GG",0.269230801084611,0.240384599457695,0.22639340487876,0.263991194578935,0.00117096018735356,-0.0210772833723653,0.01288056206089,-0.0339578454332553
"GG",0.236715052231027,0.26782356502508,0.226345409266144,0.269115973477748,0.0269320843091335,0.0234192037470726,-0.0444964871194379,0.00702576112412171
"GG",0.217777728437521,0.239999984687506,0.284444497187478,0.257777789687495,-0.00819672131147528,-0.0117096018735363,0.00819672131147528,-0.0210772833723653
"GG",0.284360245678461,0.260663524520902,0.213270082205783,0.241706147594854,0.0339578454332553,-0.040983606557377,0.0117096018735363,0.0199063231850117
"GG",0.268656748397116,0.21890541933814,0.223880552244038,0.288557280020706,0.0831381733021077,-0.0796252927400468,0.0761124121779859,-0.040983606557377
"GG",0.25359578431805,0.22166774831085,0.251385869736436,0.273350597634665,0.0199063231850117,-0.10655737704918,0.0433255269320843,-0.0515222482435597
"GG",0.305392345537689,0.216124188076971,0.228424535281882,0.250058931103458,0.0597189695550351,0.0339578454332552,0.040983606557377,-0.0175644028103044
"GG",0.221153798373084,0.25,0.264423100813458,0.264423100813458,0.0163934426229509,-0.0199063231850117,0.00117096018735373,-0.0608899297423888
"GG",0.246390877008826,0.246066828310102,0.272007049079502,0.235535245601569,0.0503512880562061,-0.0152224824355972,-0.0444964871194379,-0.0105386416861827
"GG",0.270239271813268,0.217117180073364,0.225031899580748,0.287611648532619,-0.00702576112412171,-0.0304449648711945,0.0679156908665105,-0.0562060889929742
"GG",0.251141554307308,0.246575337078077,0.255707771536538,0.246575337078077,0.0433255269320843,-0.00936768149882901,-0.0433255269320843,0.0117096018735363
"GG",0.221698067212824,0.23113204480855,0.283018921585038,0.264150966393588,0.0632318501170961,-0.0362997658079626,0.0234192037470726,0.0269320843091335
"GG",0.247787607246739,0.247787607246739,0.243362821740217,0.261061963766304,-0.00936768149882901,0.0608899297423888,-0.00585480093676815,-0.0550351288056206
"GG",0.257918564380939,0.235294094721113,0.244069894606217,0.262717446291731,0.0386416861826698,0.00819672131147544,-0.0362997658079625,0.0128805620608899
"GG",0.237499982055673,0.237499982055673,0.262500017944327,0.262500017944327,-0.00585480093676815,-0.00234192037470729,0.0199063231850117,-0.0960187353629977
"GG",0.261682261798581,0.224299024043121,0.257009357079149,0.257009357079149,0.098360655737705,-0.0351288056206089,0.0199063231850117,-0.0175644028103044
"GG",0.242707832509776,0.273685644834819,0.200819744467907,0.282786778187497,0.0292740046838407,-0.0749414519906324,0.00117096018735373,0
"GG",0.243346158280016,0.25855498614015,0.277566430341806,0.220532425238028,0.0491803278688523,-0.028103044496487,-0.0456674473067916,0.0386416861826698
"GG",0.240963926271713,0.273092149981753,0.261044282287258,0.224899641459276,-0.018735362997658,0.0386416861826698,-0.0105386416861826,-0.0304449648711945
"GG",0.208053702914207,0.238254799806346,0.244966218901518,0.308725278377929,-0.0386416861826698,0.0550351288056206,-0.0503512880562061,-0.031615925058548
"GG",0.271697993007966,0.230188803124443,0.230188803124443,0.267924400743147,0.0327868852459016,0.0737704918032786,-0.0269320843091335,-0.0398126463700235
"GG",0.187341581144471,0.197468176672022,0.212658069963349,0.402532172220158,0,0.0339578454332553,-0.040983606557377,-0.0339578454332553
"GGr",0.230769263400631,0.28054288469215,0.212669571927258,0.27601827997996,0,0.174712643678161,-0.010344827586207,0.0965517241379311
"GGr",0.274774915540541,0.252252111486486,0.261261402027027,0.211711570945946,-0.126436781609195,0.032183908045977,-0.0160919540229885,0.0793103448275862
"GGr",0.254166697591134,0.241666702473944,0.249999902343788,0.254166697591134,-0.0724137931034482,0.0689655172413793,-0.0482758620689656,-0.00114942528735634
"GGr",0.243801555242969,0.247933916313781,0.27685966901597,0.23140485942728,-0.0632183908045977,0.0839080459770115,0.0310344827586207,0.0413793103448275
"GGr",0.28114836516937,0.239502443178362,0.232290429964849,0.247058761687419,0.00574712643678161,-0.028735632183908,-0.117241379310345,0.0827586206896552
"GGr",0.234065031200075,0.232742762133991,0.258132867213321,0.275059339452613,0.00804597701149429,0.0781609195402299,-0.0816091954022988,0.093103448275862
"GGr",0.238095123626374,0.249084134615385,0.234432348901099,0.278388392857143,-0.0862068965517241,0.0195402298850575,-0.0758620689655173,0.0494252873563219
"GGr",0.242748546503405,0.238878464489046,0.258620748180654,0.259752240826895,-0.147126436781609,0.067816091954023,-0.0954022988505747,0.0436781609195402
"GGr",0.263176770473849,0.249007517764277,0.217932833701946,0.269882878059928,-0.0977011494252874,0.136781609195402,-0.0712643678160919,0.0540229885057471
"GGr",0.254649979164275,0.242635355882362,0.259595507396145,0.243119157557219,-0.032183908045977,0.109195402298851,-0.0908045977011494,0.067816091954023
"GGr",0.27027027027027,0.252252111486487,0.220720861486487,0.256756756756757,-0.0689655172413793,0.0482758620689655,-0.0471264367816091,0.0793103448275862
"GGr",0.252076930666358,0.223905673593658,0.266375645964022,0.257641749775962,-0.028735632183908,0.0632183908045976,-0.0896551724137931,0.00919540229885062
"GGr",0.246511518388302,0.265116317604116,0.246511518388302,0.24186064561928,-0.0839080459770115,0.116091954022989,0.0252873563218391,0.0931034482758621
"GGr",0.268867964160962,0.226405841156521,0.249599240801775,0.255126953880742,-0.0620689655172414,0.103448275862069,-0.105747126436782,0.1
"GGr",0.239234336009919,0.253588405141807,0.247976861240559,0.259200397607715,-0.0689655172413793,0.0942528735632184,-0.0862068965517241,0.0551724137931034
"GGr",0.226890726511197,0.213616831195269,0.248502462118899,0.310989980174635,-0.0402298850574713,0.0356321839080461,-0.0172413793103448,0.0666666666666666
"GGr",0.512915690826002,0.157500164321766,0.173038776477426,0.156545368374806,-0.0655172413793104,-0.00689655172413787,-0.0758620689655173,-0.064367816091954
"GGr",0.268292794467562,0.248780449881029,0.244893255351638,0.238033500299771,-0.00114942528735634,0.0931034482758621,-0.0586206896551724,0.0275862068965517
"GGr",0.263157965562809,0.248803902869646,0.248803902869646,0.239234228697898,-0.0632183908045977,0.0758620689655172,0.028735632183908,-0.150574712643678
"GGr",0.261095185341191,0.255336820130643,0.220657227401949,0.262910767126218,-0.0310344827586207,-0.0482758620689655,0.0804597701149425,-0.0172413793103448
"GGr",0.251231449744012,0.236453129170835,0.211822748823045,0.300492672262108,0.109195402298851,-0.0459770114942529,0.102298850574713,-0.0241379310344827
"GGr",0.279443314923123,0.21956257116686,0.279443314923123,0.221550798986893,0.0425287356321838,-0.0298850574712643,0.0413793103448275,-0.0137931034482757
"GGr",0.256355139123981,0.242421724989999,0.252888227582889,0.248334908303132,-0.0160919540229886,0.0942528735632184,-0.0126436781609196,-0.0574712643678161
"GGr",0.255821932666706,0.252564931810441,0.247053314376135,0.244559821146718,0.0632183908045977,-0.0264367816091954,0.0850574712643679,-0.028735632183908
"GGr",0.226037293593731,0.247414635120362,0.242566989306892,0.283981081979015,-0.032183908045977,0.0494252873563218,0.00114942528735626,0.00804597701149429
"GGr",0.223736550212125,0.277007323876136,0.224818775891388,0.274437350020351,0.0149425287356322,-0.0241379310344827,-0.0298850574712645,-0.0310344827586206
"GGr",0.232849104697035,0.236914192640853,0.239293911093719,0.290942791568393,0.0160919540229884,0.0160919540229886,-0.00689655172413803,0.0321839080459771
"GGr",0.251396160278021,0.234255500812574,0.262600259466733,0.251748079442671,0.0252873563218389,-0.032183908045977,0.0149425287356322,-0.0114942528735632
"GGr",0.261057332050422,0.223058455234458,0.257111998039613,0.258772214675507,-0.0172413793103448,0.0229885057471264,-0.0103448275862068,0.00919540229885054
"GGr",0.260979493814754,0.259568964502392,0.245210568053758,0.234240973629095,-0.0183908045977011,0.00344827586206893,0.0206896551724138,0
"GGr",0.247771884017285,0.213969576317407,0.24544108331473,0.292817456350577,-0.00344827586206893,0.00574712643678161,-0.0252873563218391,0.0137931034482759
"GGr",0.232227601862026,0.289099631353728,0.241706125339733,0.236966641444514,-0.0436781609195402,-0.0609195402298852,0.0678160919540231,-0.0218390804597702
"GGr",0.216605965233244,0.238219134990495,0.283192903443288,0.261981996332974,-0.0126436781609195,0.00689655172413787,0.0160919540229886,-0.0873563218390804
"GGr",0.303130623453654,0.221706681101818,0.218484549099292,0.256678146345236,-0.039080459770115,0.0517241379310345,0.0206896551724138,0.0505747126436782
"GGr",0.255208371480287,0.239583379109678,0.239583379109678,0.265624870300356,-0.0459770114942529,-0.00114942528735642,0.0298850574712645,-0.00114942528735642
"GGr",0.232514840581331,0.267897193759445,0.216200744836776,0.283387220822448,0.00459770114942535,0.0149425287356322,-0.00114942528735626,0.0241379310344827
"GGr",0.220039670322904,0.254540976540853,0.272092235699772,0.25332711743647,-0.0471264367816091,-0.0206896551724138,-0.00229885057471268,-0.0172413793103448
"GGr",0.275000070312478,0.254999920312525,0.230000084374974,0.239999925000023,-0.0402298850574713,0.0195402298850575,0.0172413793103448,0.0632183908045977
"GGr",0.234174415525027,0.249121728582018,0.25410432196886,0.262599533924095,-0.0367816091954023,0.00919540229885054,-0.0367816091954023,0.0241379310344829
"GGr",0.237801122133048,0.231554135276458,0.21708200182168,0.313562740768814,-0.0344827586206897,0.0666666666666666,0.0114942528735632,0.0149425287356322
"GGr",0.215686022203115,0.2401961212334,0.256405213049075,0.28771264351441,-0.00804597701149429,-0.0436781609195402,-0.0160919540229886,0.0160919540229886
"GGr",0.304568576232325,0.258883289797476,0.238578559419188,0.197969574551011,-0.0931034482758621,0.0275862068965517,0.0275862068965518,0.0574712643678161
"GGr",0.24175811156561,0.258241630879401,0.236263948534332,0.263736309020657,0.0160919540229884,-0.0252873563218389,0,0.00919540229885054
"GGr",0.258427096484007,0.243257506450578,0.248074043526327,0.250241353539088,0.0114942528735632,-0.0275862068965518,0.0252873563218391,-0.0137931034482759
"GGr",0.261056906800472,0.261165240190229,0.216666779513948,0.261111073495351,0.0183908045977012,-0.00229885057471268,-0.0172413793103448,0.0264367816091954
"GGr",0.256302785032843,0.26801088918551,0.20521006580741,0.270476259974237,0.00574712643678161,0.0310344827586207,0.0229885057471264,-0.0298850574712645
"GGr",0.221590948435893,0.249999866832363,0.238636406007885,0.28977277872386,-0.0114942528735632,0.0206896551724139,-0.0183908045977012,-0.00344827586206893
"GGr",0.265060152507588,0.246987856546633,0.216867551531458,0.271084439414322,-0.0160919540229886,0.00804597701149429,0.0241379310344829,-0.00229885057471268
"GGr",0.213930503731343,0.223880597014925,0.223880597014925,0.338308302238806,-0.00344827586206893,-0.0091954022988507,0.00114942528735642,-0.010344827586207
"GGr",0.278074986952709,0.262032208884992,0.240641671015764,0.219251133146535,0.0160919540229886,-0.0183908045977012,0.00114942528735642,0.0241379310344827
"GGr",0.257142948979625,0.25142848265303,0.240000085714316,0.25142848265303,-0.00919540229885054,-0.0195402298850575,0.0310344827586207,0.010344827586207
"GGr",0.271676169016649,0.254335125421807,0.242774610327784,0.23121409523376,-0.028735632183908,0.00114942528735626,0.0241379310344827,0.0034482758620691
