"performer","beat_1","beat_2","beat_3","intensity_1","intensity_2","intensity_3","bar"
"CH",0.356278765639449,0.267208926694572,0.376512307665978,-0.135955056179775,0.0820224719101123,0,"20"
"CH",0.303436326274616,0.367630858662145,0.328932815063239,-0.044943820224719,-0.051685393258427,-0.0606741573033708,"21"
"CH",0.348484872212887,0.315151486677869,0.336363641109244,0.0247191011235955,0.108988764044944,0.0157303370786517,"22"
"CH",0.307692268487585,0.325443774919257,0.366863956593158,-0.00224719101123599,0.0213483146067415,-0.041573033707865,"23"
"CH",0.299694136438539,0.330275224524716,0.370030639036746,0.0067415730337078,0.10561797752809,0.00449438202247181,"24"
"CH",0.330188674134758,0.339622651730484,0.330188674134758,-0.0258426966292135,-0.00224719101123599,-0.0325842696629213,"25"
"CH",0.371584457688083,0.325136753480377,0.30327878883154,-0.052808988764045,0.138202247191011,-0.0561797752808989,"26"
"CH",0.346625787943207,0.346625787943207,0.306748424113585,-0.055056179775281,0.0640449438202248,-0.0224719101123595,"27"
"CH",0.306306264361929,0.34834837165078,0.345345363987291,-0.0101123595505617,0.11123595505618,-0.052808988764045,"28"
"CH",0.344311394231786,0.338323361014448,0.317365244753766,-0.106741573033708,0.0561797752808989,-0.0213483146067415,"29"
"CH",0.390374129575057,0.283422521471019,0.326203348953924,-0.0112359550561798,0.128089887640449,-0.0887640449438201,"30"
"CH",0.318692443010474,0.357777996206103,0.323529560783424,0.0303370786516854,0.0393258426966292,0.0112359550561798,"31"
"CH",0.319354992870424,0.338218083894493,0.342426923235083,0.0101123595505617,0.0325842696629214,-0.0359550561797753,"32"
"CH",0.289972974373506,0.303523135178085,0.406503890448409,-0.00561797752808989,0.0359550561797753,0.00786516853932587,"33"
"CH",0.333333333333333,0.35344830573372,0.313218360932947,-0.0348314606741574,0.0292134831460675,-0.0168539325842697,"34"
"CH",0.31134575797092,0.290237540174475,0.398416701854605,-0.050561797752809,0.0617977528089888,-0.052808988764045,"35"
"CH",0.359621493960923,0.318611963381883,0.321766542657194,-0.0438202247191012,0.0146067415730337,0.00898876404494395,"36"
"CH",0.325077386171395,0.300309544685581,0.374613069143024,0.0146067415730337,0.0213483146067415,0.0269662921348315,"37"
"CH",0.361455349739706,0.340686611042104,0.297858039218191,0.00112359550561791,-0.0269662921348314,0.0303370786516854,"38"
"CH",0.313130837124225,0.294372644725337,0.392496518150437,-0.0516853932584271,0.0415730337078652,-0.00561797752808989,"39"
"CH",0.392287986733669,0.331080261779979,0.276631751486351,-0.055056179775281,0.0303370786516854,0.0101123595505619,"40"
"CH",0.346321476720427,0.319118638687702,0.334559884591871,-0.0359550561797753,0.0314606741573033,0.00112359550561807,"41"
"CH",0.389380306124679,0.28908562516928,0.321534068706041,-0.158426966292135,0.0685393258426967,0.0247191011235954,"42"
"CH",0.311406221199347,0.322786659982762,0.365807118817891,-0.00786516853932571,0.0134831460674156,0.0101123595505619,"43"
"CH",0.306072092851069,0.325608645218901,0.36831926193003,0.0146067415730337,-0.046067415730337,0.0123595505617977,"44"
"CH",0.315147447479528,0.318160030097958,0.366692522422514,0.0303370786516854,0.052808988764045,0.00449438202247181,"45"
"CH",0.350453198934972,0.323262824155899,0.326283976909129,-0.0573033707865168,-0.0123595505617977,0.00449438202247181,"46"
"CH",0.331325298079083,0.334337350960458,0.334337350960458,0.0707865168539326,-0.046067415730337,0.0471910112359551,"47"
"CH",0.323987697763391,0.312865024758493,0.363147277478117,0.0269662921348314,-0.0764044943820224,0.0516853932584271,"48"
