"performer","beat_1","beat_2","beat_3","intensity_1","intensity_2","intensity_3","bar"
"CH36",0.323496754525954,0.333268710014321,0.343234535459725,-0.0875706214689264,0.104519774011299,0.0197740112994351,"57"
"CH36",0.361370761649928,0.327102793707423,0.311526444642648,0.0282485875706215,-0.107344632768362,0.0903954802259888,"58"
"CH36",0.331189707048819,0.321543388768506,0.347266904182675,-0.0254237288135595,0.00282485875706239,-0.00282485875706239,"59"
"CH36",0.341844376892034,0.341082311468901,0.317073311639066,0.0677966101694917,-0.206214689265537,0.104519774011299,"60"
"CH36",0.325227950793835,0.325596044070661,0.349176005135503,0.0903954802259888,-0.166666666666666,0.0875706214689264,"61"
"CH36",0.329411758745137,0.338235301568579,0.332352939686284,-0.00847457627118636,-0.0988700564971751,0.0593220338983049,"62"
"CH36",0.319884706195404,0.337175798229885,0.342939495574712,0.0932203389830508,-0.19774011299435,0.138418079096045,"63"
"CH36",0.295976956018329,0.336206900819103,0.367816143162568,0.0621468926553673,-0.0960451977401132,-0.0847457627118644,"64"
"CH36",0.298096957455511,0.304439461409788,0.397463581134702,0.138418079096045,-0.152542372881356,-0.0112994350282483,"65"
"CH36",0.294733178814411,0.420638332063202,0.284628489122387,0.132768361581921,-0.209039548022599,0.0621468926553673,"1"
"CH36",0.328214623629644,0.404315381953039,0.267469994417317,-0.0197740112994351,-0.0395480225988702,-0.0141242937853107,"2"
"CH36",0.317763949841285,0.371260312305019,0.310975737853696,0.0508474576271186,0.0197740112994351,-0.0480225988700566,"3"
"CH36",0.343479829035466,0.325559115458686,0.330961055505847,0.0593220338983053,0.0423728813559322,-0.141242937853107,"4"
"CH36",0.312692703351181,0.352290702097872,0.335016594550947,-0.0169491525423731,0.0790960451977404,0.234463276836158,"5"
"CH36",0.289421611721424,0.413842387673345,0.29673600060523,-0.355932203389831,0.1045197740113,0.101694915254238,"6"
"CH36",0.289634229604902,0.42378032768288,0.286585442712218,-0.166666666666667,0.115819209039548,0.0367231638418082,"7"
"CH36",0.338579647955514,0.320312468610505,0.341107883433981,0.0141242937853107,-0.00564971751412437,-0.0112994350282487,"8"
"CH36",0.348082618355072,0.336283190337681,0.315634191307247,0.152542372881356,-0.149717514124294,0,"9"
"CH36",0.32448376232029,0.345132761350725,0.330383476328986,-0.0282485875706215,-0.129943502824859,0.112994350282486,"10"
"CH36",0.358600621160437,0.288629670254612,0.352769708584951,0.231638418079096,-0.152542372881356,-0.0423728813559322,"11"
"CH36",0.322674402591595,0.325581383702978,0.351744213705427,-0.0395480225988698,-0.0847457627118644,0.0112994350282483,"12"
"CH36",0.368263527101137,0.302395161710422,0.329341311188442,-0.0225988700564971,-0.0254237288135591,0.00564971751412397,"13"
"CH36",0.324357606548812,0.334123207707012,0.341519185744175,-0.0310734463276835,-0.0197740112994351,-0.0762711864406781,"14"
"CH36",0.347148259944365,0.308608227059083,0.344243512996552,0.0310734463276839,0.0564971751412429,-0.0338983050847458,"15"
"CH36",0.357151752741209,0.302426811375961,0.340421435882831,0.129943502824859,-0.152542372881356,-0.0282485875706215,"16"
"CH36",0.352119952060616,0.338975236812549,0.308904811126835,-0.0338983050847458,0.231638418079096,0,"17"
"CH36",0.294117584314127,0.374613069143024,0.331269346542849,-0.231638418079096,0.144067796610169,0.053672316384181,"18"
"CH36",0.299684487730018,0.372239811062167,0.328075701207815,0.144067796610169,-0.163841807909604,0.0310734463276839,"19"
"CH36",0.356278765639449,0.267208926694572,0.376512307665978,-0.34180790960452,0.206214689265537,0,"20"
"CH36",0.303436326274616,0.367630858662145,0.328932815063239,-0.112994350282486,-0.129943502824859,-0.152542372881356,"21"
"CH36",0.348484872212887,0.315151486677869,0.336363641109244,0.0621468926553671,0.274011299435028,0.0395480225988702,"22"
"CH36",0.307692268487585,0.325443774919257,0.366863956593158,-0.00564971751412437,0.0536723163841806,-0.104519774011299,"23"
"CH36",0.299694136438539,0.330275224524716,0.370030639036746,0.0169491525423727,0.265536723163842,0.0112994350282483,"24"
"CH36",0.330188674134758,0.339622651730484,0.330188674134758,-0.0649717514124293,-0.00564971751412437,-0.081920903954802,"25"
"CH36",0.371584457688083,0.325136753480377,0.30327878883154,-0.132768361581921,0.347457627118644,-0.141242937853107,"26"
"CH36",0.346625787943207,0.346625787943207,0.306748424113585,-0.138418079096045,0.161016949152542,-0.0564971751412429,"27"
"CH36",0.306306264361929,0.34834837165078,0.345345363987291,-0.0254237288135591,0.279661016949152,-0.132768361581921,"28"
"CH36",0.344311394231786,0.338323361014448,0.317365244753766,-0.268361581920904,0.141242937853107,-0.0536723163841806,"29"
"CH36",0.390374129575057,0.283422521471019,0.326203348953924,-0.0282485875706215,0.322033898305084,-0.223163841807909,"30"
"CH36",0.318692443010474,0.357777996206103,0.323529560783424,0.0762711864406781,0.0988700564971751,0.0282485875706215,"31"
"CH36",0.319354992870424,0.338218083894493,0.342426923235083,0.0254237288135591,0.0819209039548024,-0.0903954802259888,"32"
"CH36",0.289972974373506,0.303523135178085,0.406503890448409,-0.0141242937853107,0.0903954802259888,0.0197740112994351,"33"
"CH36",0.333333333333333,0.35344830573372,0.313218360932947,-0.0875706214689268,0.0734463276836161,-0.0423728813559322,"34"
"CH36",0.31134575797092,0.290237540174475,0.398416701854605,-0.127118644067797,0.155367231638418,-0.132768361581921,"35"
"CH36",0.359621493960923,0.318611963381883,0.321766542657194,-0.110169491525424,0.0367231638418078,0.0225988700564975,"36"
"CH36",0.325077386171395,0.300309544685581,0.374613069143024,0.0367231638418078,0.0536723163841806,0.0677966101694917,"37"
"CH36",0.361455349739706,0.340686611042104,0.297858039218191,0.00282485875706199,-0.0677966101694913,0.0762711864406781,"38"
"CH36",0.313130837124225,0.294372644725337,0.392496518150437,-0.129943502824859,0.1045197740113,-0.0141242937853107,"39"
"CH36",0.392287986733669,0.331080261779979,0.276631751486351,-0.138418079096045,0.0762711864406781,0.0254237288135595,"40"
"CH36",0.346321476720427,0.319118638687702,0.334559884591871,-0.0903954802259888,0.07909604519774,0.00282485875706239,"41"
"CH36",0.389380306124679,0.28908562516928,0.321534068706041,-0.398305084745763,0.172316384180791,0.0621468926553669,"42"
"CH36",0.311406221199347,0.322786659982762,0.365807118817891,-0.0197740112994347,0.0338983050847454,0.0254237288135595,"43"
"CH36",0.306072092851069,0.325608645218901,0.36831926193003,0.0367231638418078,-0.115819209039548,0.0310734463276835,"44"
"CH36",0.315147447479528,0.318160030097958,0.366692522422514,0.0762711864406781,0.132768361581921,0.0112994350282483,"45"
"CH36",0.350453198934972,0.323262824155899,0.326283976909129,-0.144067796610169,-0.0310734463276835,0.0112994350282483,"46"
"CH36",0.331325298079083,0.334337350960458,0.334337350960458,0.177966101694915,-0.115819209039548,0.11864406779661,"47"
"CH36",0.323987697763391,0.312865024758493,0.363147277478117,0.0677966101694913,-0.192090395480226,0.129943502824859,"48"
"CH36",0.320131990685151,0.333333333333333,0.346534675981516,0.0451977401129942,-0.175141242937853,0.112994350282486,"49"
"CH36",0.335640142533389,0.325259501133138,0.339100356333473,0.245762711864407,-0.370056497175141,0.0649717514124293,"50"
"CH36",0.327974267622048,0.331189707048819,0.340836025329132,-0.00847457627118636,-0.110169491525424,-0.0197740112994351,"51"
"CH36",0.31456950431434,0.354304671648679,0.331125824036981,-0.0282485875706215,0.00282485875706239,0.00282485875706199,"52"
"CH36",0.319354815406322,0.329032250894253,0.351612933699425,0.101694915254237,-0.00847457627118636,-0.0847457627118644,"53"
"CH36",0.310469271422193,0.339350191731002,0.350180536846806,0.0508474576271186,0.0564971751412429,-0.0338983050847454,"54"
"CH36",0.348242836118752,0.306709221216514,0.345047942664734,0,0.0677966101694913,0.0451977401129946,"55"
"CH36",0.32758619665484,0.32758619665484,0.34482760669032,-0.0112994350282487,-0.00564971751412437,0.0423728813559322,"56"
"CH36",0.316993436456238,0.333333333333333,0.349673230210429,-0.0564971751412429,0.0734463276836161,0.0960451977401128,"57"
"CH36",0.358490606921934,0.314465378141883,0.327044014936183,-0.194915254237288,0.0536723163841806,0.0423728813559322,"58"
"CH36",0.326305591755075,0.342953865496861,0.330740542748064,0.00847457627118636,-0.0593220338983049,0.144067796610169,"59"
"CH36",0.355374345197546,0.316114493530456,0.328511161271998,-0.138418079096045,-0.132768361581921,0.129943502824859,"60"
"CH36",0.341463427443899,0.332317071569513,0.326219500986588,0.0706214689265537,-0.26271186440678,0.194915254237288,"61"
"CH36",0.328267469246147,0.322188432341524,0.349544098412329,0.0508474576271186,-0.155367231638418,0.112994350282486,"62"
"CH36",0.313432805120864,0.340298518207698,0.346268676671439,0.0508474576271186,-0.07909604519774,0.0960451977401132,"63"
"CH36",0.285722274845073,0.334567321159562,0.379710403995364,-0.00564971751412437,-0.0847457627118644,-0.0593220338983053,"64"
"CH36",0.304136343803532,0.299270155596473,0.396593500599996,0.053672316384181,0.0875706214689264,-0.172316384180791,"65"
"CH36",0.328682165152396,0.392111655849977,0.279206178997626,0.189265536723164,-0.112994350282486,0.0141242937853107,"66"
"CH36",0.335756794597355,0.31958869166556,0.344654513737085,-0.0169491525423731,-0.124293785310734,0.155367231638418,"67"
"CH36",0.345047942664734,0.325878581940624,0.329073475394642,-0.0338983050847458,-0.00564971751412437,-0.1045197740113,"68"
"CH36",0.285310803195771,0.293785395962756,0.420903800841474,0.0790960451977404,0,0.0677966101694913,"69"
"CH36",0.318042789290245,0.348623877376422,0.333333333333333,0.1045197740113,-0.220338983050847,0,"70"
"CH36",0.342767310929059,0.330188674134758,0.327044014936183,0.0169491525423727,-0.11864406779661,0.169491525423729,"71"
"CH36",0.331125824036981,0.324503296147925,0.344370879815094,0.050847457627119,-0.0790960451977404,-0.0593220338983049,"72"
"CH36",0.320359261362435,0.338323361014448,0.341317377623117,-0.110169491525424,-0.0310734463276835,-0.0593220338983049,"73"
"CH36",0.363636286680521,0.356265263710357,0.280098449609122,-0.0706214689265537,-0.316384180790961,0.121468926553672,"74"
"CH36",0.313775622309449,0.303571522739937,0.382652854950614,0.172316384180791,-0.138418079096045,0.152542372881356,"75"
"CH36",0.334170711807772,0.291457484358667,0.37437180383356,0.15819209039548,-0.0423728813559322,0.361581920903955,"76"
"CH36",0.400479617297619,0.280575705999967,0.318944676702414,-0.135593220338983,-0.257062146892656,0.146892655367232,"77"
"CH36",0.375958860685599,0.329923414506701,0.294117724807699,0,0.00847457627118636,-0.186440677966102,"78"
"CH36",0.346456415220683,0.322834777395317,0.330708807384,0.27683615819209,-0.144067796610169,-0.0734463276836161,"79"
"CH36",0.330666662991669,0.327999992650004,0.341333344358327,0.15819209039548,-0.112994350282486,0.180790960451977,"80"
"CH36",0.362467622703808,0.308483394083895,0.329048983212297,0.0169491525423731,-0.423728813559322,0.240112994350282,"81"
"CH36",0.338465536391642,0.359831087453109,0.301703376155249,0.121468926553672,-0.257062146892655,0.146892655367231,"82"
"CH36",0.299766009206327,0.320842931662585,0.379391059131087,-0.129943502824859,-0.127118644067797,0.220338983050847,"83"
"CH36",0.376470540549304,0.322352783812705,0.301176675637991,-0.0875706214689264,0,-0.101694915254237,"84"
"CH36",0.332512172095934,0.374384182109406,0.29310364579466,0.124293785310734,0.0621468926553673,-0.0762711864406781,"85"
"CH36",0.317259000877068,0.355329696226684,0.327411302896248,0.149717514124294,0.0225988700564971,-0.11864406779661,"86"
"CH36",0.362999412101054,0.285999809560535,0.351000778338411,-0.0819209039548024,0.177966101694915,0.0169491525423731,"87"
"CH36",0.314263060771697,0.330169619401519,0.355567319826783,0.0706214689265537,0.0282485875706215,-0.175141242937853,"88"
"CH36",0.354107679139082,0.308781833744721,0.337110487116197,0.121468926553672,0.0960451977401132,0.0367231638418078,"89"
"CH36",0.33799631497574,0.318442781312721,0.343560903711538,-0.0141242937853107,0.0282485875706215,-0.161016949152542,"90"
"CH36",0.323543568246856,0.288764139650161,0.387692292102983,0.144067796610169,0.0112994350282487,-0.0112994350282487,"91"
"CH36",0.3667480962329,0.310513680167127,0.322738223599973,0.172316384180791,-0.237288135593221,-0.0932203389830508,"92"
"CH36",0.34894617362366,0.316159209013974,0.334894617362366,0.07909604519774,-0.07909604519774,-0.0875706214689264,"93"
"CH36",0.354312262582619,0.327788173502413,0.317899563914967,-0.285310734463277,0.149717514124294,0.0480225988700566,"94"
"CH36",0.328282964499368,0.33548375309295,0.336233282407681,0.0508474576271186,0.0310734463276839,-0.0423728813559322,"95"
"CH36",0.334112151413504,0.338785059894532,0.327102788691964,-0.0395480225988702,0.138418079096045,-0.107344632768362,"96"
"CH36",0.37960346717341,0.314613485903018,0.305783046923572,0.081920903954802,-0.0225988700564971,-0.0677966101694917,"97"
"CH36",0.353333379270849,0.295555468784692,0.351111151944458,0.00847457627118676,0.0621468926553669,-0.0423728813559322,"98"
"CH36",0.337004285771202,0.342141140178299,0.3208545740505,0.1045197740113,-0.0310734463276835,-0.14406779661017,"99"
"CH36",0.373841442794502,0.314867647333119,0.311290909872379,0.0310734463276839,0.0875706214689264,0.053672316384181,"100"
"CH36",0.365089688317898,0.346314551115494,0.288595760566608,0.0480225988700566,-0.1045197740113,0.0649717514124293,"101"
"CH36",0.363196049152019,0.331718985926773,0.305084964921208,0.0395480225988702,0.0480225988700562,0.0197740112994351,"102"
"CH36",0.368010749612953,0.307137109997636,0.324852140389411,0.0367231638418078,-0.07909604519774,0.124293785310735,"103"
"CH36",0.320424394509614,0.353159384786152,0.326416220704234,0.0310734463276835,0.0197740112994351,-0.194915254237288,"104"
"CH36",0.317504481823422,0.315590203989265,0.366905314187314,0.15819209039548,-0.0254237288135595,-0.0508474576271186,"105"
"CH36",0.342569144920116,0.352644733530622,0.304786121549263,0.0819209039548024,0.0395480225988698,-0.144067796610169,"106"
"CH36",0.359296238810311,0.326633298505098,0.31407046268459,0.127118644067797,-0.0141242937853107,-0.110169491525424,"107"
"CH36",0.307462646657123,0.307462646657123,0.385074706685755,-0.0960451977401128,-0.053672316384181,-0.00282485875706199,"108"
"CH36",0.376770297697448,0.312975895988651,0.310253806313901,-0.00564971751412437,-0.192090395480226,-0.00282485875706239,"109"
"CH36",0.328084130721106,0.317585424069528,0.354330445209366,-0.00847457627118636,0.0480225988700566,-0.0508474576271188,"110"
"CH36",0.346341350688747,0.278048944452731,0.375609704858522,0.0423728813559324,-0.129943502824859,-0.096045197740113,"111"
"CH36",0.327586192265523,0.332512313180789,0.339901494553688,0.112994350282486,-0.132768361581921,-0.0254237288135595,"112"
"CH36",0.361186022625754,0.320754699459337,0.318059277914909,0.290960451977401,-0.203389830508474,0.180790960451977,"113"
"CH36",0.294736923227568,0.313158009262449,0.392105067509982,0.22316384180791,-0.26271186440678,0.0169491525423729,"114"
"CH36",0.328124992990498,0.322916652647663,0.348958354361839,0.0225988700564971,-0.0282485875706215,0,"115"
"CH36",0.317204278668202,0.322580630223246,0.360215091108552,0.0847457627118644,-0.0762711864406781,-0.0536723163841806,"116"
"CH36",0.361256294233251,0.34293210480603,0.295811600960719,0.0395480225988698,-0.175141242937853,0.169491525423729,"117"
"CH36",0.342948733875639,0.304487131706418,0.352564134417944,-0.127118644067797,0.146892655367232,-0.27683615819209,"118"
"CH36",0.353887129542351,0.294906249177351,0.351206621280298,0.0903954802259888,0.180790960451978,-0.0480225988700566,"119"
"CH36",0.365122660568373,0.286103475726989,0.348773863704638,0,-0.217514124293785,0.0677966101694915,"120"
"CH36",0.357677367744711,0.324334513600574,0.317988118654715,0.282485875706215,0.155367231638418,-0.0932203389830512,"121"
"CH36",0.355925973038153,0.310434541069699,0.333639485892147,0,0.0706214689265537,-0.0762711864406777,"122"
"CH36",0.349837496365118,0.325081251817441,0.325081251817441,0.0762711864406777,0.172316384180791,-0.0960451977401132,"123"
"CH36",0.366459680495526,0.319875754798693,0.313664564705782,0.112994350282486,-0.0847457627118644,0.1045197740113,"124"
"CH36",0.308239590316416,0.3362614261087,0.355498983574884,0.00282485875706199,-0.00847457627118636,0.0254237288135595,"125"
"CH36",0.35728255456343,0.306219987135521,0.336497458301049,-0.0480225988700566,-0.0593220338983049,-0.0112994350282487,"126"
"CH36",0.29309823269765,0.327709856502548,0.379191910799802,0.0395480225988702,-0.00847457627118676,0.0677966101694917,"127"
"CH36",0.345774554970368,0.40849212195846,0.245733323071172,0.0960451977401132,-0.214689265536723,0.00847457627118636,"128"
"CH36",0.333244034369595,0.336511138263499,0.330244827366906,0.0141242937853107,-0.0734463276836157,-0.0169491525423727,"129"
"CH36",0.316114740218202,0.322768245942991,0.361117013838807,0.0621468926553669,-0.0508474576271186,0.0649717514124293,"130"
"CH36",0.311926571673009,0.370030639036746,0.318042789290245,-0.0480225988700562,0.0480225988700562,-0.0593220338983049,"131"
"CH36",0.333087936375786,0.32173381611576,0.345178247508454,-0.0451977401129942,0.0536723163841806,0.257062146892656,"132"
"CH36",0.34834569837429,0.340456283676254,0.311198017949456,-0.305084745762712,0.00847457627118676,0.101694915254237,"133"
"CH36",0.369565275541981,0.347826110216792,0.282608614241226,-0.0819209039548024,-0.00282485875706199,0.101694915254237,"134"
"CH36",0.323344154358244,0.301830489578957,0.374825356062799,-0.00564971751412397,0.0423728813559322,-0.0169491525423731,"135"
"CH36",0.320699689419781,0.346938796009466,0.332361514570752,0.172316384180791,-0.0847457627118644,0.0169491525423727,"136"
"CH36",0.318452358064207,0.351190503656285,0.330357138279508,-0.132768361581921,0.0706214689265537,0.112994350282486,"137"
"CH36",0.333333333333333,0.345454564436976,0.321212102229691,-0.203389830508475,0.0960451977401132,-0.0282485875706215,"138"
"CH36",0.338287806393286,0.313459304299383,0.348252889307331,0.0649717514124293,-0.0338983050847458,0.0338983050847458,"139"
"CH36",0.346866949347362,0.298375932188264,0.354757118464374,-0.18361581920904,0.112994350282486,-0.132768361581921,"140"
"CH36",0.368532886163623,0.356212289580321,0.275254824256056,-0.245762711864406,0.0960451977401128,0.0254237288135595,"141"
"CH36",0.342948733875639,0.29166659765001,0.365384668474351,0.101694915254237,0,-0.0282485875706215,"142"
"CH36",0.324909731576597,0.361010881962609,0.314079386460794,-0.07909604519774,0.0564971751412429,0.0762711864406781,"143"
"CH36",0.247093017432881,0.334302494446436,0.418604488120682,-0.115819209039548,-0.0367231638418078,-0.00282485875706199,"144"
"CH36",0.333509485564747,0.32149110707278,0.344999407362473,0.307909604519774,0.129943502824859,-0.138418079096045,"145"
"CH36",0.315249621151945,0.29819789138833,0.386552487459725,-0.00282485875706199,0.0762711864406781,-0.0282485875706215,"146"
"CH36",0.356466914685613,0.318611963381883,0.324921121932504,-0.367231638418079,0.0875706214689264,0.0734463276836157,"147"
"CH36",0.334365326728576,0.303405524871307,0.362229148400117,-0.0197740112994347,0.0338983050847454,0.0734463276836161,"148"
"CH36",0.361111155418098,0.324074059305079,0.314814785276824,0.00282485875706199,0.0706214689265537,0.053672316384181,"149"
"CH36",0.319218217281324,0.325732886228405,0.355048896490271,-0.163841807909604,0.0706214689265537,-0.050847457627119,"150"
"CH36",0.412370978397539,0.298969159130787,0.288659862471674,0.115819209039548,-0.0141242937853107,-0.0564971751412429,"151"
"CH36",0.332446807292146,0.324468072921463,0.343085119786391,-0.127118644067797,0.254237288135593,-0.135593220338983,"152"
"CH36",0.378299188381724,0.275659736640832,0.346041074977444,-0.203389830508475,0.149717514124294,-0.0960451977401132,"153"
"CH36",0.375966689923494,0.312996380116046,0.31103692996046,-0.0508474576271186,0.209039548022599,-0.0423728813559322,"154"
"CH36",0.343558298417852,0.282208507910741,0.374233193671407,-0.0423728813559322,-0.0310734463276839,0.0875706214689268,"155"
"CH36",0.334239131706828,0.312499970742947,0.353260897550225,-0.00282485875706239,0.15819209039548,-0.053672316384181,"156"
"CH36",0.345345363987291,0.339339348660312,0.315315287352397,-0.254237288135593,-0.00282485875706199,0.0423728813559322,"157"
"CH36",0.324921121932504,0.324921121932504,0.350157756134991,0.00282485875706199,0.0310734463276839,0.0734463276836157,"158"
"CH36",0.332247555175486,0.327616023953332,0.340136420871181,0.155367231638418,-0.172316384180791,0.081920903954802,"159"
"CH36",0.31410537301351,0.329907534082382,0.355987092904108,0.07909604519774,-0.141242937853107,0.0734463276836161,"160"
"CH36",0.347079062212151,0.319587604454516,0.333333333333333,0.186440677966102,-0.387005649717514,0.0395480225988702,"161"
"CH36",0.344481823089478,0.32858210361176,0.326936073298761,0.0282485875706215,-0.0451977401129942,0.0197740112994347,"162"
"CH36",0.370967804675288,0.329032250894253,0.299999944430459,-0.0677966101694913,0.00847457627118636,-0.00282485875706199,"163"
"CH36",0.309677379918391,0.351612933699425,0.338709686382184,-0.0282485875706215,0.0112994350282483,0.0480225988700566,"164"
"CH36",0.346666689635411,0.303333281653658,0.350000028710931,-0.0254237288135595,0.0225988700564975,0.124293785310734,"165"
"CH36",0.318327949341735,0.321543388768506,0.360128661889759,0.0310734463276839,0.0367231638418078,-0.0197740112994351,"166"
"CH36",0.319078923136118,0.33552631951752,0.345394757346362,0.155367231638418,-0.211864406779661,0.0367231638418078,"167"
